,roc_fpr_rf,roc_tpr_rf,roc_threshold_rf
0,0.0,0.0,1.995
1,0.0,0.001953125,0.995
2,0.0,0.005859375,0.98
3,0.0,0.009765625,0.975
4,0.0,0.01171875,0.97
5,0.0,0.015625,0.965
6,0.0,0.017578125,0.96
7,0.0,0.021484375,0.955
8,0.0,0.029296875,0.92
9,0.0,0.041015625,0.9
10,0.0,0.046875,0.895
11,0.0,0.05078125,0.885
12,0.0,0.056640625,0.88
13,0.0,0.068359375,0.865
14,0.0,0.072265625,0.855
15,0.0,0.08203125,0.85
16,0.0,0.0859375,0.845
17,0.0,0.09765625,0.835
18,0.0,0.099609375,0.83
19,0.0,0.103515625,0.825
20,0.0,0.11328125,0.82
21,0.0,0.125,0.805
22,0.0,0.1328125,0.8
23,0.0,0.134765625,0.795
24,0.0,0.140625,0.79
25,0.0001990049751243781,0.14453125,0.785
26,0.0001990049751243781,0.15625,0.77
27,0.0001990049751243781,0.166015625,0.765
28,0.0001990049751243781,0.16796875,0.76
29,0.0003980099502487562,0.16796875,0.755
30,0.0003980099502487562,0.177734375,0.75
31,0.0003980099502487562,0.19140625,0.745
32,0.0003980099502487562,0.19921875,0.735
33,0.0003980099502487562,0.21484375,0.725
34,0.0003980099502487562,0.220703125,0.72
35,0.0005970149253731343,0.224609375,0.715
36,0.0005970149253731343,0.228515625,0.71
37,0.0005970149253731343,0.23828125,0.705
38,0.0005970149253731343,0.244140625,0.7
39,0.0007960199004975124,0.24609375,0.695
40,0.0009950248756218905,0.25390625,0.69
41,0.0011940298507462687,0.263671875,0.685
42,0.0011940298507462687,0.265625,0.68
43,0.0011940298507462687,0.28125,0.67
44,0.0011940298507462687,0.28515625,0.665
45,0.0011940298507462687,0.3046875,0.655
46,0.0015920398009950248,0.30859375,0.65
47,0.001791044776119403,0.31640625,0.645
48,0.001990049751243781,0.322265625,0.64
49,0.0021890547263681594,0.33203125,0.635
50,0.0021890547263681594,0.341796875,0.63
51,0.0023880597014925373,0.34765625,0.625
52,0.0025870646766169153,0.35546875,0.62
53,0.0025870646766169153,0.359375,0.61
54,0.0027860696517412937,0.36328125,0.605
55,0.0027860696517412937,0.375,0.6
56,0.0029850746268656717,0.3828125,0.595
57,0.0029850746268656717,0.384765625,0.59
58,0.0029850746268656717,0.388671875,0.585
59,0.003383084577114428,0.392578125,0.575
60,0.003383084577114428,0.3984375,0.57
61,0.003781094527363184,0.41796875,0.56
62,0.003980099502487562,0.42578125,0.555
63,0.004378109452736319,0.4296875,0.55
64,0.004577114427860697,0.431640625,0.545
65,0.004776119402985075,0.4453125,0.54
66,0.004776119402985075,0.447265625,0.535
67,0.004776119402985075,0.451171875,0.53
68,0.004975124378109453,0.455078125,0.525
69,0.004975124378109453,0.466796875,0.52
70,0.004975124378109453,0.46875,0.515
71,0.005174129353233831,0.4765625,0.51
72,0.005572139303482587,0.48046875,0.505
73,0.006368159203980099,0.48828125,0.5
74,0.006567164179104477,0.498046875,0.495
75,0.006766169154228856,0.501953125,0.49
76,0.007164179104477612,0.517578125,0.48
77,0.00736318407960199,0.521484375,0.475
78,0.007761194029850746,0.537109375,0.465
79,0.007960199004975124,0.546875,0.46
80,0.007960199004975124,0.55859375,0.455
81,0.00855721393034826,0.560546875,0.45
82,0.009154228855721393,0.564453125,0.445
83,0.009353233830845771,0.572265625,0.44
84,0.00955223880597015,0.578125,0.435
85,0.00955223880597015,0.580078125,0.4337515577136827
86,0.009950248756218905,0.58203125,0.43
87,0.009950248756218905,0.587890625,0.425
88,0.010746268656716417,0.595703125,0.42
