,pr_precision_nfm,pr_recall_nfm,pr_threshold_nfm
0,0.18497109826589594,1.0,0.00017896294593811035
1,0.18467654499457897,0.998046875,0.00017946958541870117
2,0.18474331164135938,0.998046875,0.0001805126667022705
3,0.1848101265822785,0.998046875,0.00018107891082763672
4,0.18487698986975398,0.998046875,0.00018149614334106445
5,0.1849439015562794,0.998046875,0.0001818537712097168
6,0.18501086169442432,0.998046875,0.00018206238746643066
7,0.18507787033683448,0.998046875,0.00018224120140075684
8,0.18514492753623188,0.998046875,0.00018236041069030762
9,0.185212033345415,0.998046875,0.00018265843391418457
10,0.18527918781725888,0.998046875,0.0001831352710723877
11,0.18534639100471528,0.998046875,0.00018319487571716309
12,0.18541364296081278,0.998046875,0.00018343329429626465
13,0.18548094373865698,0.998046875,0.00018405914306640625
14,0.18554829339143064,0.998046875,0.00018486380577087402
15,0.18561569197239375,0.998046875,0.00018548965454101562
16,0.18568313953488372,0.998046875,0.0001855790615081787
17,0.18575063613231552,0.998046875,0.0001856386661529541
18,0.18581818181818183,0.998046875,0.00018641352653503418
19,0.1858857766460531,0.998046875,0.00018665194511413574
20,0.18595342066957787,0.998046875,0.0001874864101409912
21,0.18602111394248272,0.998046875,0.00018778443336486816
22,0.18608885651857246,0.998046875,0.00018790364265441895
23,0.1861566484517304,0.998046875,0.00018873810768127441
24,0.18622448979591838,0.998046875,0.0001894533634185791
25,0.1862923806051768,0.998046875,0.0001919269561767578
26,0.1863603209336251,0.998046875,0.0001919567584991455
27,0.18642831083546152,0.998046875,0.0001932084560394287
28,0.1864963503649635,0.998046875,0.0001933574676513672
29,0.1866325785244704,0.998046875,0.00019496679306030273
30,0.1867007672634271,0.998046875,0.00019559264183044434
31,0.18676900584795322,0.998046875,0.00019624829292297363
32,0.18683729433272395,0.998046875,0.00019696354866027832
33,0.1869056327724945,0.998046875,0.00019869208335876465
34,0.18697402122210025,0.998046875,0.00019890069961547852
35,0.1870424597364568,0.998046875,0.0001996755599975586
36,0.18711094837056022,0.998046875,0.00020009279251098633
37,0.18717948717948718,0.998046875,0.00020170211791992188
38,0.187248076218395,0.998046875,0.00020188093185424805
39,0.187316715542522,0.998046875,0.00020310282707214355
40,0.18738540520718738,0.998046875,0.00020328164100646973
41,0.18745414526779164,0.998046875,0.00020503997802734375
42,0.18752293577981652,0.998046875,0.0002059638500213623
43,0.18722466960352424,0.99609375,0.00020626187324523926
44,0.1872934263679765,0.99609375,0.00020715594291687012
45,0.18736223365172666,0.99609375,0.00020751357078552246
46,0.1874310915104741,0.99609375,0.00020831823348999023
47,0.1875,0.99609375,0.0002085566520690918
48,0.1875689591761677,0.99609375,0.00020995736122131348
49,0.18770702981229298,0.99609375,0.0002117156982421875
50,0.1877761413843888,0.99609375,0.0002123713493347168
51,0.1878453038674033,0.99609375,0.00021266937255859375
52,0.18791451731761238,0.99609375,0.00021338462829589844
53,0.18798378179137487,0.99609375,0.00021377205848693848
54,0.18805309734513273,0.99609375,0.00021448731422424316
55,0.18812246403541127,0.99609375,0.00021570920944213867
56,0.1881918819188192,0.99609375,0.00021660327911376953
57,0.18826135105204872,0.99609375,0.0002168715000152588
58,0.1883308714918759,0.99609375,0.00021818280220031738
59,0.1884004432951607,0.99609375,0.00021848082542419434
60,0.188470066518847,0.99609375,0.00021886825561523438
61,0.18853974121996303,0.99609375,0.0002193152904510498
62,0.1886094674556213,0.99609375,0.00021961331367492676
63,0.18867924528301888,0.99609375,0.00021982192993164062
64,0.18874907475943745,0.99609375,0.00022029876708984375
65,0.18881895594224363,0.99609375,0.00022044777870178223
66,0.18888888888888888,0.99609375,0.0002205967903137207
67,0.18895887365690997,0.99609375,0.00022414326667785645
68,0.18902891030392885,0.99609375,0.00022536516189575195
69,0.18909899888765294,0.99609375,0.00022539496421813965
70,0.18916913946587538,0.99609375,0.0002256929874420166
71,0.18923933209647495,0.99609375,0.00022581219673156738
72,0.18930957683741648,0.99609375,0.00022664666175842285
73,0.18937987374675083,0.99609375,0.0002270042896270752
74,0.18945022288261515,0.99609375,0.00023031234741210938
75,0.189520624303233,0.99609375,0.00023055076599121094
76,0.1895910780669145,0.99609375,0.00023111701011657715
77,0.18966158423205653,0.99609375,0.0002315044403076172
78,0.18973214285714285,0.99609375,0.00023180246353149414
79,0.1898027540007443,0.99609375,0.00023192167282104492
80,0.189873417721519,0.99609375,0.00023323297500610352
81,0.18994413407821228,0.99609375,0.00023409724235534668
82,0.19001490312965721,0.99609375,0.00023481249809265137
83,0.19008572493477452,0.99609375,0.00023573637008666992
84,0.19015659955257272,0.99609375,0.00023615360260009766
85,0.19022752704214846,0.99609375,0.00023892521858215332
86,0.19029850746268656,0.99609375,0.0002390444278717041
87,0.19036954087346025,0.99609375,0.0002390742301940918
88,0.19044062733383121,0.99609375,0.0002391338348388672
89,0.19051176690324992,0.99609375,0.00024110078811645508
90,0.1905829596412556,0.99609375,0.0002421736717224121
91,0.19065420560747665,0.99609375,0.0002422630786895752
92,0.1907255048616305,0.99609375,0.00024360418319702148
93,0.19079685746352412,0.99609375,0.000244140625
94,0.19086826347305388,0.99609375,0.00024574995040893555
95,0.19093972295020592,0.99609375,0.0002460181713104248
96,0.19101123595505617,0.99609375,0.0002461671829223633
97,0.1910828025477707,0.99609375,0.0002467036247253418
98,0.1911544227886057,0.99609375,0.0002472102642059326
99,0.19122609673790777,0.99609375,0.0002473592758178711
100,0.19129782445611404,0.99609375,0.00024768710136413574
101,0.19136960600375236,0.99609375,0.0002479851245880127
102,0.19144144144144143,0.99609375,0.0002493560314178467
103,0.1915133308298911,0.99609375,0.00024944543838500977
104,0.19158527422990232,0.99609375,0.00025072693824768066
105,0.19165727170236754,0.99609375,0.0002511441707611084
106,0.19172932330827067,0.99609375,0.0002512335777282715
107,0.19180142910868747,0.99609375,0.00025138258934020996
108,0.19187358916478556,0.99609375,0.0002517104148864746
109,0.19194580353782462,0.99609375,0.0002529621124267578
110,0.192090395480226,0.99609375,0.0002535581588745117
111,0.19216277317256972,0.99609375,0.00025385618209838867
112,0.19223520542781755,0.99609375,0.00025394558906555176
113,0.19230769230769232,0.99609375,0.00025579333305358887
114,0.19238023387400982,0.99609375,0.00025641918182373047
115,0.19245283018867926,0.99609375,0.00025659799575805664
116,0.19252548131370328,0.99609375,0.0002598762512207031
117,0.19259818731117825,0.99609375,0.00026100873947143555
118,0.19267094824329428,0.99609375,0.00026163458824157715
119,0.1927437641723356,0.99609375,0.00026217103004455566
120,0.19281663516068054,0.99609375,0.00026226043701171875
121,0.1928895612708018,0.99609375,0.00026232004165649414
122,0.19296254256526674,0.99609375,0.00026357173919677734
123,0.19303557910673733,0.99609375,0.00026419758796691895
124,0.19310867095797046,0.99609375,0.000265270471572876
125,0.19318181818181818,0.99609375,0.00026670098304748535
126,0.19325502084122773,0.99609375,0.00026702880859375
127,0.19332827899924185,0.99609375,0.00026720762252807617
128,0.19340159271899887,0.99609375,0.0002681612968444824
129,0.19347496206373294,0.99609375,0.0002695918083190918
130,0.1935483870967742,0.99609375,0.0002703368663787842
131,0.19362186788154898,0.99609375,0.00027173757553100586
132,0.19369540448157996,0.99609375,0.0002720057964324951
133,0.19384264538198404,0.99609375,0.0002727806568145752
134,0.19391634980988592,0.99609375,0.0002728402614593506
135,0.19399011030810193,0.99609375,0.00027292966842651367
136,0.19406392694063926,0.99609375,0.0002734959125518799
137,0.1941377997716026,0.99609375,0.00027382373809814453
138,0.19421172886519422,0.99609375,0.0002745687961578369
139,0.19428571428571428,0.99609375,0.00027570128440856934
140,0.19435975609756098,0.99609375,0.00027680397033691406
141,0.19443385436523064,0.99609375,0.0002773702144622803
142,0.1945080091533181,0.99609375,0.0002779066562652588
143,0.1945822205265166,0.99609375,0.00027865171432495117
144,0.1946564885496183,0.99609375,0.0002795755863189697
145,0.19473081328751432,0.99609375,0.00028064846992492676
146,0.19480519480519481,0.99609375,0.000280916690826416
147,0.19487963316774934,0.99609375,0.0002823472023010254
148,0.19495412844036697,0.99609375,0.0002824366092681885
149,0.1950286806883365,0.99609375,0.000282973051071167
150,0.19510328997704668,0.99609375,0.0002830624580383301
151,0.19517795637198623,0.99609375,0.00028312206268310547
152,0.19525267993874426,0.99609375,0.0002835988998413086
153,0.19532746074301033,0.99609375,0.0002842545509338379
154,0.19540229885057472,0.99609375,0.00028455257415771484
155,0.1954771943273285,0.99609375,0.000284731388092041
156,0.1955521472392638,0.99609375,0.0002854764461517334
157,0.1956271576524741,0.99609375,0.00028645992279052734
158,0.19570222563315426,0.99609375,0.00028696656227111816
159,0.19577735124760076,0.99609375,0.0002873539924621582
160,0.195852534562212,0.99609375,0.0002875328063964844
161,0.1959277756434883,0.99609375,0.0002888143062591553
162,0.1960030745580323,0.99609375,0.0002900063991546631
163,0.19607843137254902,0.99609375,0.00029081106185913086
164,0.19615384615384615,0.99609375,0.0002910494804382324
165,0.19622931896883417,0.99609375,0.0002929866313934326
166,0.19630484988452657,0.99609375,0.0002945363521575928
167,0.19638043896804006,0.99609375,0.0002948343753814697
168,0.19645608628659475,0.99609375,0.0002951323986053467
169,0.19653179190751446,0.99609375,0.00029525160789489746
170,0.19660755589822668,0.99609375,0.0002961158752441406
171,0.196683378326263,0.99609375,0.0002974867820739746
172,0.19675925925925927,0.99609375,0.00029793381690979004
173,0.19683519876495562,0.99609375,0.0002982616424560547
174,0.1969111969111969,0.99609375,0.0002987682819366455
175,0.19706336939721794,0.99609375,0.00029915571212768555
176,0.19713954387321223,0.99609375,0.00029924511909484863
177,0.19721577726218098,0.99609375,0.00029981136322021484
178,0.19729206963249515,0.99609375,0.00029984116554260254
179,0.19736842105263158,0.99609375,0.000300675630569458
180,0.19744483159117304,0.99609375,0.00030106306076049805
181,0.19752130131680867,0.99609375,0.0003019273281097412
182,0.19759783029833397,0.99609375,0.0003032684326171875
183,0.19767441860465115,0.99609375,0.00030353665351867676
184,0.1977510663047693,0.99609375,0.0003040432929992676
185,0.1978277734678045,0.99609375,0.0003051161766052246
186,0.1979045401629802,0.99609375,0.00031051039695739746
187,0.19798136645962733,0.99609375,0.00031244754791259766
188,0.19805825242718447,0.99609375,0.00031316280364990234
189,0.19813519813519814,0.99609375,0.00031384825706481934
190,0.19821220365332298,0.99609375,0.0003160536289215088
191,0.19828926905132194,0.99609375,0.00031644105911254883
192,0.1983663943990665,0.99609375,0.0003166794776916504
193,0.19844357976653695,0.99609375,0.00031703710556030273
194,0.1985208252238225,0.99609375,0.000317990779876709
195,0.1985981308411215,0.99609375,0.0003205239772796631
196,0.1986754966887417,0.99609375,0.0003209710121154785
197,0.19875292283710055,0.99609375,0.00032132863998413086
198,0.19883040935672514,0.99609375,0.0003216862678527832
199,0.19890795631825273,0.99609375,0.0003217756748199463
200,0.19898556379243074,0.99609375,0.000322192907333374
201,0.1990632318501171,0.99609375,0.0003253817558288574
202,0.19914096056228037,0.99609375,0.0003260672092437744
203,0.19921875,0.99609375,0.00032633543014526367
204,0.19929660023446658,0.99609375,0.0003266334533691406
205,0.19937451133698203,0.99609375,0.0003268420696258545
206,0.1994524833789597,0.99609375,0.0003279447555541992
207,0.19953051643192488,0.99609375,0.0003285408020019531
208,0.19960861056751467,0.99609375,0.0003286004066467285
209,0.19968676585747847,0.99609375,0.000330507755279541
210,0.199764982373678,0.99609375,0.0003307163715362549
211,0.19984326018808776,0.99609375,0.0003319084644317627
212,0.199921599372795,0.99609375,0.00033470988273620605
213,0.2,0.99609375,0.000335693359375
214,0.20007846214201647,0.99609375,0.00033611059188842773
215,0.2001569858712716,0.99609375,0.00033783912658691406
216,0.20023557126030625,0.99609375,0.00033792853355407715
217,0.20031421838177532,0.99609375,0.0003384053707122803
218,0.20039292730844793,0.99609375,0.000340193510055542
219,0.20047169811320756,0.99609375,0.0003431737422943115
220,0.2005505308690523,0.99609375,0.0003439784049987793
221,0.2006294256490952,0.99609375,0.0003452599048614502
222,0.20070838252656434,0.99609375,0.00034549832344055176
223,0.20078740157480315,0.99609375,0.0003458857536315918
224,0.20086648286727057,0.99609375,0.0003472268581390381
225,0.20094562647754138,0.99609375,0.00034934282302856445
226,0.20102483247930628,0.99609375,0.00034940242767333984
227,0.20110410094637224,0.99609375,0.0003508627414703369
228,0.20118343195266272,0.99609375,0.00035133957862854004
229,0.20126282557221783,0.99609375,0.00035199522972106934
230,0.20134228187919462,0.99609375,0.0003523528575897217
231,0.2014218009478673,0.99609375,0.00035262107849121094
232,0.20150138285262742,0.99609375,0.0003536045551300049
233,0.2015810276679842,0.99609375,0.0003559589385986328
234,0.20166073546856464,0.99609375,0.0003560781478881836
235,0.20174050632911392,0.99609375,0.0003584921360015869
236,0.20182034032449545,0.99609375,0.00035879015922546387
237,0.20190023752969122,0.99609375,0.0003591477870941162
238,0.201980198019802,0.99609375,0.00035944581031799316
239,0.20206022187004755,0.99609375,0.0003596842288970947
240,0.20214030915576695,0.99609375,0.000361025333404541
241,0.20222045995241872,0.99609375,0.00036448240280151367
242,0.20230067433558113,0.99609375,0.00036516785621643066
243,0.20238095238095238,0.99609375,0.0003654956817626953
244,0.20246129416435094,0.99609375,0.00036847591400146484
245,0.20254169976171565,0.99609375,0.0003706216812133789
246,0.2026221692491061,0.99609375,0.00037091970443725586
247,0.20270270270270271,0.99609375,0.0003730654716491699
248,0.20278330019880716,0.99609375,0.0003732740879058838
249,0.20286396181384247,0.99609375,0.0003752708435058594
250,0.20294468762435336,0.99609375,0.00037729740142822266
251,0.20302547770700638,0.99609375,0.0003788173198699951
252,0.2031063321385902,0.99609375,0.0003790557384490967
253,0.20318725099601595,0.99609375,0.00038102269172668457
254,0.20326823435631725,0.99609375,0.0003832578659057617
255,0.20334928229665072,0.99609375,0.000383526086807251
256,0.20343039489429598,0.99609375,0.00038570165634155273
257,0.20351157222665603,0.99609375,0.00038626790046691895
258,0.20359281437125748,0.99609375,0.00038674473762512207
259,0.2036741214057508,0.99609375,0.0003873109817504883
260,0.20375549340791052,0.99609375,0.0003889799118041992
261,0.2038369304556355,0.99609375,0.00038936734199523926
262,0.20391843262694923,0.99609375,0.0003915131092071533
263,0.204,0.99609375,0.00039207935333251953
