,pr_precision_nfm,pr_recall_nfm,pr_threshold_nfm
0,0.17697891462150017,1.0,3.6656856536865234e-05
1,0.17669432918395575,0.998046875,3.668665885925293e-05
2,0.17675544794188863,0.998046875,3.7103891372680664e-05
3,0.17681660899653978,0.998046875,3.725290298461914e-05
4,0.1768778123918311,0.998046875,3.737211227416992e-05
5,0.17693905817174516,0.998046875,3.75211238861084e-05
6,0.1770003463803256,0.998046875,3.764033317565918e-05
7,0.17706167706167705,0.998046875,3.7670135498046875e-05
8,0.17712305025996533,0.998046875,3.7729740142822266e-05
9,0.17718446601941748,0.998046875,3.781914710998535e-05
10,0.17724592438432188,0.998046875,3.793835639953613e-05
11,0.17730742539902844,0.998046875,3.8176774978637695e-05
12,0.17736896910794864,0.998046875,3.826618194580078e-05
13,0.17743055555555556,0.998046875,3.832578659057617e-05
14,0.17749218478638415,0.998046875,3.841519355773926e-05
15,0.17755385684503128,0.998046875,3.8504600524902344e-05
16,0.17761557177615572,0.998046875,3.853440284729004e-05
17,0.17767732962447844,0.998046875,3.87728214263916e-05
18,0.17773913043478262,0.998046875,3.904104232788086e-05
19,0.1778009742519137,0.998046875,3.9190053939819336e-05
20,0.17786286112077968,0.998046875,3.936886787414551e-05
21,0.17798676419366075,0.998046875,3.9517879486083984e-05
22,0.17804878048780487,0.998046875,3.9637088775634766e-05
23,0.17811084001394215,0.998046875,3.984570503234863e-05
24,0.1781729428172943,0.998046875,3.9905309677124023e-05
25,0.17823508894314616,0.998046875,3.993511199951172e-05
26,0.17829727843684579,0.998046875,3.999471664428711e-05
27,0.17835951134380454,0.998046875,4.00543212890625e-05
28,0.1784217877094972,0.998046875,4.0143728256225586e-05
29,0.1784841075794621,0.998046875,4.0203332901000977e-05
30,0.17860887801468017,0.998046875,4.032254219055176e-05
31,0.17867132867132868,0.998046875,4.038214683532715e-05
32,0.17873382301504023,0.998046875,4.0471553802490234e-05
33,0.17885894294714735,0.998046875,4.062056541442871e-05
34,0.178984238178634,0.998046875,4.073977470397949e-05
35,0.17910970907816334,0.998046875,4.079937934875488e-05
36,0.17917251051893407,0.998046875,4.0858983993530273e-05
37,0.1792353560154332,0.998046875,4.1037797927856445e-05
38,0.1792982456140351,0.998046875,4.1097402572631836e-05
39,0.17936117936117937,0.998046875,4.1157007217407227e-05
40,0.1794871794871795,0.998046875,4.127621650695801e-05
41,0.17955024595924104,0.998046875,4.178285598754883e-05
42,0.1796133567662566,0.998046875,4.1931867599487305e-05
43,0.17967651195499296,0.998046875,4.2110681533813477e-05
44,0.1797397115722828,0.998046875,4.228949546813965e-05
45,0.17980295566502463,0.998046875,4.273653030395508e-05
46,0.17986624428018302,0.998046875,4.279613494873047e-05
47,0.17992957746478874,0.998046875,4.3004751205444336e-05
48,0.1799929552659387,0.998046875,4.3392181396484375e-05
49,0.18005637773079633,0.998046875,4.342198371887207e-05
50,0.18011984490659147,0.998046875,4.357099533081055e-05
51,0.1801833568406206,0.998046875,4.366040229797363e-05
52,0.18024691358024691,0.998046875,4.369020462036133e-05
53,0.1803105151729005,0.998046875,4.3720006942749023e-05
54,0.18037416166607836,0.998046875,4.3898820877075195e-05
55,0.180565371024735,0.998046875,4.419684410095215e-05
56,0.1806291975963238,0.998046875,4.4226646423339844e-05
57,0.1806930693069307,0.998046875,4.455447196960449e-05
58,0.18075698620445702,0.998046875,4.464387893676758e-05
59,0.1808849557522124,0.998046875,4.470348358154297e-05
60,0.18094900849858356,0.998046875,4.500150680541992e-05
61,0.1810131066241587,0.998046875,4.506111145019531e-05
62,0.18114143920595532,0.998046875,4.51207160949707e-05
