,pr_precision_kge_rf,pr_recall_kge_rf,pr_threshold_kge_rf
0,0.11304923824243762,1.0,0.03
1,0.11706758304696449,0.998046875,0.032
2,0.12186978297161936,0.998046875,0.034
3,0.12711442786069652,0.998046875,0.036
4,0.13163317877382794,0.998046875,0.038
5,0.13725490196078433,0.998046875,0.04
6,0.14273743016759777,0.998046875,0.042
7,0.14824485059472003,0.998046875,0.044
8,0.15466423579459132,0.994140625,0.046
9,0.16153602031101238,0.994140625,0.048
10,0.1679313757835698,0.994140625,0.05
11,0.17330609465440927,0.994140625,0.052
12,0.18030464045341835,0.994140625,0.054
13,0.18590211833455075,0.994140625,0.056
14,0.19315589353612167,0.9921875,0.058
15,0.20015760441292357,0.9921875,0.06
16,0.2070232748060433,0.990234375,0.062
17,0.21501272264631044,0.990234375,0.064
18,0.22217353198948292,0.990234375,0.066
19,0.2296195652173913,0.990234375,0.068
20,0.23669467787114845,0.990234375,0.07
21,0.24456259062348962,0.98828125,0.072
22,0.25161611138736945,0.98828125,0.074
23,0.2578005115089514,0.984375,0.076
24,0.26515550869794413,0.982421875,0.078
25,0.27381600435492653,0.982421875,0.08
26,0.2796420581655481,0.9765625,0.082
27,0.2862880091795754,0.974609375,0.084
28,0.2923529411764706,0.970703125,0.086
29,0.3004836759371221,0.970703125,0.088
30,0.30716934487021014,0.970703125,0.09
31,0.31293375394321765,0.96875,0.092
32,0.3193818415969092,0.96875,0.094
33,0.3254125412541254,0.962890625,0.096
34,0.33153638814016173,0.9609375,0.098
35,0.34024896265560167,0.9609375,0.1
36,0.3457746478873239,0.958984375,0.102
37,0.35298346513299783,0.958984375,0.104
38,0.36035372144436256,0.955078125,0.106
39,0.36534133533383345,0.951171875,0.108
40,0.3730769230769231,0.947265625,0.11
41,0.37990580847723704,0.9453125,0.112
42,0.3875100080064051,0.9453125,0.114
43,0.3921887713588283,0.94140625,0.116
44,0.39719240297274977,0.939453125,0.118
45,0.40387858347386174,0.935546875,0.12
46,0.4099485420240137,0.93359375,0.122
47,0.41819772528433946,0.93359375,0.124
48,0.42488888888888887,0.93359375,0.126
49,0.4297297297297297,0.931640625,0.128
50,0.43577981651376146,0.927734375,0.13
51,0.4450704225352113,0.92578125,0.132
52,0.45167464114832534,0.921875,0.134
53,0.4557823129251701,0.916015625,0.136
54,0.46506986027944114,0.91015625,0.138
55,0.4696969696969697,0.908203125,0.14
56,0.47438524590163933,0.904296875,0.142
57,0.4832285115303983,0.900390625,0.144
58,0.49042553191489363,0.900390625,0.146
59,0.5021834061135371,0.8984375,0.148
60,0.5105908584169454,0.89453125,0.15
61,0.5146726862302483,0.890625,0.152
62,0.5272305909617613,0.888671875,0.154
63,0.5380047505938242,0.884765625,0.156
64,0.5407673860911271,0.880859375,0.158
65,0.5547355473554736,0.880859375,0.16
66,0.5583126550868487,0.87890625,0.162
67,0.5676359039190898,0.876953125,0.164
68,0.5773195876288659,0.875,0.166
69,0.5807291666666666,0.87109375,0.168
70,0.5873015873015873,0.8671875,0.17
71,0.5938337801608579,0.865234375,0.172
72,0.6024590163934426,0.861328125,0.174
73,0.6103351955307262,0.853515625,0.176
74,0.6207386363636364,0.853515625,0.178
75,0.6255380200860832,0.8515625,0.18
76,0.6339677891654466,0.845703125,0.182
77,0.6379821958456974,0.83984375,0.184
78,0.6445783132530121,0.8359375,0.186
79,0.6533742331288344,0.83203125,0.188
80,0.656832298136646,0.826171875,0.19
81,0.6656151419558359,0.82421875,0.192
82,0.6714975845410628,0.814453125,0.194
83,0.680327868852459,0.810546875,0.196
84,0.6882255389718076,0.810546875,0.198
85,0.6986531986531986,0.810546875,0.2
86,0.706984667802385,0.810546875,0.202
87,0.7120689655172414,0.806640625,0.204
88,0.7175438596491228,0.798828125,0.206
89,0.7264653641207816,0.798828125,0.208
90,0.7364620938628159,0.796875,0.21
91,0.7435897435897436,0.79296875,0.212
92,0.7486136783733827,0.791015625,0.214
93,0.7560975609756098,0.787109375,0.216
94,0.7613636363636364,0.78515625,0.218
95,0.7692307692307693,0.78125,0.22
96,0.7823529411764706,0.779296875,0.222
97,0.793939393939394,0.767578125,0.224
98,0.8,0.765625,0.226
99,0.8016359918200409,0.765625,0.228
100,0.8004115226337448,0.759765625,0.23
101,0.8117154811715481,0.7578125,0.232
102,0.8185654008438819,0.7578125,0.234
103,0.8230277185501066,0.75390625,0.236
104,0.8244111349036403,0.751953125,0.238
105,0.8311688311688312,0.75,0.24
106,0.8308026030368764,0.748046875,0.242
107,0.834061135371179,0.74609375,0.244
108,0.8444444444444444,0.7421875,0.246
109,0.8490990990990991,0.736328125,0.248
110,0.8529411764705882,0.736328125,0.25
111,0.8561643835616438,0.732421875,0.252
112,0.8637413394919169,0.73046875,0.254
113,0.8674418604651163,0.728515625,0.256
114,0.8767772511848341,0.72265625,0.258
115,0.8827751196172249,0.720703125,0.26
116,0.8846153846153846,0.71875,0.262
117,0.8843373493975903,0.716796875,0.264
118,0.8883495145631068,0.71484375,0.268
119,0.8968058968058968,0.712890625,0.27
120,0.8990147783251231,0.712890625,0.272
121,0.8982630272952854,0.70703125,0.274
122,0.9020100502512562,0.701171875,0.278
123,0.9060913705583756,0.697265625,0.28
124,0.907928388746803,0.693359375,0.282
125,0.9121447028423773,0.689453125,0.284
126,0.9142857142857143,0.6875,0.286
127,0.9164490861618799,0.685546875,0.288
128,0.9186351706036745,0.68359375,0.29
129,0.917989417989418,0.677734375,0.292
130,0.9197860962566845,0.671875,0.294
131,0.9239130434782609,0.6640625,0.296
132,0.9260273972602739,0.66015625,0.298
133,0.9279778393351801,0.654296875,0.3
134,0.9331476323119777,0.654296875,0.302
135,0.9357541899441341,0.654296875,0.304
136,0.9380281690140845,0.650390625,0.308
137,0.9401709401709402,0.64453125,0.31
138,0.9398280802292264,0.640625,0.312
139,0.9425287356321839,0.640625,0.314
140,0.9450867052023122,0.638671875,0.316
141,0.943952802359882,0.625,0.318
142,0.9495548961424333,0.625,0.32
143,0.9494047619047619,0.623046875,0.322
144,0.9492537313432836,0.62109375,0.324
145,0.9518072289156626,0.6171875,0.326
146,0.9570552147239264,0.609375,0.328
147,0.9628482972136223,0.607421875,0.33
148,0.9626168224299065,0.603515625,0.332
149,0.9655172413793104,0.6015625,0.334
150,0.9685534591194969,0.6015625,0.336
151,0.9715189873417721,0.599609375,0.338
152,0.9714285714285714,0.59765625,0.34
153,0.9743589743589743,0.59375,0.342
154,0.9742765273311897,0.591796875,0.344
155,0.9741935483870968,0.58984375,0.348
156,0.9773462783171522,0.58984375,0.35
157,0.9772727272727273,0.587890625,0.352
158,0.9801980198019802,0.580078125,0.354
159,0.9801324503311258,0.578125,0.358
160,0.979933110367893,0.572265625,0.36
161,0.9797297297297297,0.56640625,0.362
162,0.9828767123287672,0.560546875,0.366
163,0.9828178694158075,0.55859375,0.368
164,0.9826388888888888,0.552734375,0.372
165,0.9859649122807017,0.548828125,0.374
166,0.9858156028368794,0.54296875,0.376
167,0.9857142857142858,0.5390625,0.38
168,0.985663082437276,0.537109375,0.386
169,0.9856115107913669,0.53515625,0.388
170,0.9855595667870036,0.533203125,0.39
171,0.9853479853479854,0.525390625,0.392
172,0.9852941176470589,0.5234375,0.394
173,0.9851851851851852,0.51953125,0.396
174,0.9851301115241635,0.517578125,0.398
175,0.9850746268656716,0.515625,0.4
176,0.9849056603773585,0.509765625,0.402
177,0.9885931558935361,0.5078125,0.404
178,0.9922178988326849,0.498046875,0.406
179,0.9921875,0.49609375,0.408
180,0.9921259842519685,0.4921875,0.41
181,0.992,0.484375,0.412
182,0.9919354838709677,0.48046875,0.414
183,0.9919028340080972,0.478515625,0.416
184,0.991869918699187,0.4765625,0.418
185,0.9918367346938776,0.474609375,0.42
186,0.9917695473251029,0.470703125,0.426
187,0.9917355371900827,0.46875,0.428
188,0.991701244813278,0.466796875,0.434
189,0.9915966386554622,0.4609375,0.438
190,0.9914893617021276,0.455078125,0.44
191,0.9913793103448276,0.44921875,0.442
192,0.9912663755458515,0.443359375,0.446
193,0.9912280701754386,0.44140625,0.448
194,0.9910714285714286,0.43359375,0.45
195,0.9910313901345291,0.431640625,0.454
196,0.9909502262443439,0.427734375,0.456
197,0.990909090909091,0.42578125,0.458
198,0.9907834101382489,0.419921875,0.46
199,0.9905660377358491,0.41015625,0.462
200,0.9904761904761905,0.40625,0.466
201,0.9904306220095693,0.404296875,0.468
202,0.9902439024390244,0.396484375,0.47
203,0.9900990099009901,0.390625,0.476
204,0.9900497512437811,0.388671875,0.478
205,0.9897435897435898,0.376953125,0.48
206,0.9896907216494846,0.375,0.482
207,0.9896373056994818,0.373046875,0.484
208,0.9893048128342246,0.361328125,0.486
209,0.989247311827957,0.359375,0.488
210,0.9891304347826086,0.35546875,0.49
211,0.9890710382513661,0.353515625,0.492
212,0.988950276243094,0.349609375,0.494
213,0.9888888888888889,0.34765625,0.496
214,0.9887640449438202,0.34375,0.5
215,0.9887005649717514,0.341796875,0.502
216,0.9885714285714285,0.337890625,0.504
217,0.9883720930232558,0.33203125,0.506
218,0.9881656804733728,0.326171875,0.508
219,0.9880952380952381,0.32421875,0.51
220,0.9939759036144579,0.322265625,0.512
221,0.9939393939393939,0.3203125,0.516
222,0.9938271604938271,0.314453125,0.518
223,0.9937888198757764,0.3125,0.52
224,0.9937106918238994,0.30859375,0.522
225,0.9936708860759493,0.306640625,0.524
226,0.9936305732484076,0.3046875,0.526
227,0.9935897435897436,0.302734375,0.528
228,0.9933774834437086,0.29296875,0.53
229,0.9932885906040269,0.2890625,0.536
230,0.9932432432432432,0.287109375,0.538
231,0.9931506849315068,0.283203125,0.54
232,0.993103448275862,0.28125,0.542
233,0.993006993006993,0.27734375,0.544
234,0.9928571428571429,0.271484375,0.546
235,0.9927536231884058,0.267578125,0.548
236,0.9927007299270073,0.265625,0.55
237,0.9926470588235294,0.263671875,0.554
238,0.9924812030075187,0.2578125,0.556
239,0.9923076923076923,0.251953125,0.558
240,0.9921875,0.248046875,0.56
241,0.9919354838709677,0.240234375,0.566
242,0.9917355371900827,0.234375,0.568
243,0.9916666666666667,0.232421875,0.57
244,0.9914529914529915,0.2265625,0.572
245,0.9912280701754386,0.220703125,0.574
246,0.9911504424778761,0.21875,0.576
247,0.990990990990991,0.21484375,0.578
248,0.990909090909091,0.212890625,0.58
249,0.9907407407407407,0.208984375,0.582
250,0.9903846153846154,0.201171875,0.584
251,0.9901960784313726,0.197265625,0.592
252,0.9900990099009901,0.1953125,0.594
253,0.98989898989899,0.19140625,0.596
254,0.9897959183673469,0.189453125,0.598
255,0.9895833333333334,0.185546875,0.602
256,0.9893617021276596,0.181640625,0.604
257,0.9891304347826086,0.177734375,0.608
258,1.0,0.17578125,0.61
259,1.0,0.171875,0.612
260,1.0,0.169921875,0.614
261,1.0,0.166015625,0.616
262,1.0,0.1640625,0.618
263,1.0,0.162109375,0.622
264,1.0,0.158203125,0.624
265,1.0,0.154296875,0.628
266,1.0,0.15234375,0.63
267,1.0,0.150390625,0.632
268,1.0,0.14453125,0.634
269,1.0,0.138671875,0.636
270,1.0,0.13671875,0.64
271,1.0,0.134765625,0.642
272,1.0,0.1328125,0.646
273,1.0,0.12890625,0.648
274,1.0,0.126953125,0.65
275,1.0,0.123046875,0.654
276,1.0,0.12109375,0.656
277,1.0,0.1171875,0.658
278,1.0,0.115234375,0.66
279,1.0,0.11328125,0.662
280,1.0,0.109375,0.67
281,1.0,0.107421875,0.674
282,1.0,0.1015625,0.676
283,1.0,0.095703125,0.678
284,1.0,0.09375,0.684
285,1.0,0.091796875,0.696
286,1.0,0.0859375,0.698
287,1.0,0.083984375,0.7
288,1.0,0.08203125,0.708
289,1.0,0.080078125,0.722
