,pr_precision_kge_rf,pr_recall_kge_rf,pr_threshold_kge_rf
0,0.13054563997960225,1.0,0.038
1,0.13565171223785505,0.998046875,0.04
2,0.14073258055632057,0.998046875,0.042
3,0.14692351926394479,0.998046875,0.044
4,0.1525779376498801,0.994140625,0.046
5,0.15761712690040336,0.9921875,0.048
6,0.16429495472186287,0.9921875,0.05
7,0.1707563025210084,0.9921875,0.052
8,0.17721076546662007,0.990234375,0.054
9,0.18267148014440432,0.98828125,0.056
10,0.18937125748502995,0.98828125,0.058
11,0.19445514054678475,0.986328125,0.06
12,0.20176140912730184,0.984375,0.062
13,0.2072517511330861,0.982421875,0.064
14,0.21181434599156118,0.98046875,0.066
15,0.21731601731601732,0.98046875,0.068
16,0.2233139794551139,0.9765625,0.07
17,0.2292817679558011,0.97265625,0.072
18,0.23487712665406427,0.970703125,0.074
19,0.24101068999028183,0.96875,0.076
20,0.24613851519681115,0.96484375,0.078
21,0.25205338809034905,0.958984375,0.08
22,0.25804749340369393,0.955078125,0.082
23,0.2646420824295011,0.953125,0.084
24,0.27186629526462397,0.953125,0.086
25,0.2774928774928775,0.951171875,0.088
26,0.28714622641509435,0.951171875,0.09
27,0.2926682692307692,0.951171875,0.092
28,0.300556586270872,0.94921875,0.094
29,0.30754597336715284,0.947265625,0.096
30,0.3144899285250162,0.9453125,0.098
31,0.3201871657754011,0.935546875,0.1
32,0.32694938440492477,0.93359375,0.102
33,0.33473684210526317,0.931640625,0.104
34,0.3434125269978402,0.931640625,0.106
35,0.3518107908351811,0.9296875,0.108
36,0.35870384325546345,0.9296875,0.11
37,0.3659476117103236,0.927734375,0.112
38,0.37381703470031546,0.92578125,0.114
39,0.3793103448275862,0.923828125,0.116
40,0.38517915309446255,0.923828125,0.118
41,0.3922056384742952,0.923828125,0.12
42,0.39914529914529917,0.912109375,0.122
43,0.4043668122270742,0.904296875,0.124
44,0.4117647058823529,0.90234375,0.126
45,0.4192377495462795,0.90234375,0.128
46,0.42670401493930904,0.892578125,0.13
47,0.43101807802093245,0.884765625,0.132
48,0.43683702989392476,0.884765625,0.134
49,0.4452122408687068,0.880859375,0.136
50,0.4536290322580645,0.87890625,0.138
51,0.45965270684371806,0.87890625,0.14
52,0.46826222684703434,0.87890625,0.142
53,0.4745222929936306,0.873046875,0.144
54,0.48425624321389793,0.87109375,0.146
55,0.4933481152993348,0.869140625,0.148
56,0.4966367713004484,0.865234375,0.15
57,0.5068649885583524,0.865234375,0.152
58,0.5092592592592593,0.859375,0.154
59,0.5170387779083431,0.859375,0.156
60,0.5252403846153846,0.853515625,0.158
61,0.5337423312883436,0.849609375,0.16
62,0.5399002493765586,0.845703125,0.162
63,0.5446540880503145,0.845703125,0.164
64,0.5546975546975547,0.841796875,0.166
65,0.5665349143610013,0.83984375,0.168
66,0.5725699067909454,0.83984375,0.17
67,0.5788043478260869,0.83203125,0.172
68,0.5832187070151307,0.828125,0.174
69,0.5897079276773296,0.828125,0.176
70,0.5985815602836879,0.82421875,0.178
71,0.6046176046176046,0.818359375,0.18
72,0.6138032305433186,0.81640625,0.182
73,0.6227544910179641,0.8125,0.184
74,0.6263237518910741,0.80859375,0.186
75,0.6353846153846154,0.806640625,0.188
76,0.6401869158878505,0.802734375,0.19
77,0.6513470681458003,0.802734375,0.192
78,0.655448717948718,0.798828125,0.194
79,0.662847790507365,0.791015625,0.196
80,0.6699834162520729,0.7890625,0.198
81,0.6767676767676768,0.78515625,0.2
82,0.6854700854700855,0.783203125,0.202
83,0.6945898778359512,0.77734375,0.204
84,0.6977152899824253,0.775390625,0.206
85,0.7058823529411765,0.7734375,0.208
86,0.7135135135135136,0.7734375,0.21
87,0.7197802197802198,0.767578125,0.212
88,0.7286245353159851,0.765625,0.214
89,0.7325800376647834,0.759765625,0.216
90,0.7362428842504743,0.7578125,0.218
91,0.7423076923076923,0.75390625,0.22
92,0.7504873294346979,0.751953125,0.222
93,0.751953125,0.751953125,0.224
94,0.758893280632411,0.75,0.226
95,0.7690763052208835,0.748046875,0.228
96,0.7775510204081633,0.744140625,0.23
97,0.7835051546391752,0.7421875,0.232
98,0.8008474576271186,0.73828125,0.234
99,0.8086021505376344,0.734375,0.236
100,0.8209606986899564,0.734375,0.238
101,0.8252212389380531,0.728515625,0.24
102,0.8262806236080178,0.724609375,0.242
103,0.8333333333333334,0.72265625,0.244
104,0.8363636363636363,0.71875,0.246
105,0.8436781609195402,0.716796875,0.248
106,0.8484848484848485,0.7109375,0.25
107,0.8501170960187353,0.708984375,0.252
108,0.8554502369668247,0.705078125,0.254
109,0.861244019138756,0.703125,0.256
110,0.8609112709832134,0.701171875,0.258
111,0.8640776699029126,0.6953125,0.26
112,0.8661800486618005,0.6953125,0.262
113,0.8679706601466992,0.693359375,0.264
114,0.8697788697788698,0.69140625,0.266
115,0.8712871287128713,0.6875,0.268
116,0.8771929824561403,0.68359375,0.27
117,0.8810126582278481,0.6796875,0.272
118,0.8823529411764706,0.673828125,0.274
119,0.8857142857142857,0.666015625,0.276
120,0.8894736842105263,0.66015625,0.278
