,pr_precision_kge_rf,pr_recall_kge_rf,pr_threshold_kge_rf
0,0.09588014981273409,1.0,0.018
1,0.09766819571865444,0.998046875,0.02
2,0.09951314508276533,0.998046875,0.022
3,0.1020979020979021,0.998046875,0.024
4,0.10533910533910534,0.998046875,0.026
5,0.10893199744191004,0.998046875,0.028
6,0.1129781118726509,0.998046875,0.03
7,0.11709440879926673,0.998046875,0.032
8,0.12169564181948082,0.998046875,0.034
9,0.12623517786561264,0.998046875,0.036
10,0.13109286813750642,0.998046875,0.038
11,0.13655799037947622,0.998046875,0.04
12,0.1419050263815607,0.998046875,0.042
13,0.1481159420289855,0.998046875,0.044
14,0.15363800360793747,0.998046875,0.046
15,0.1599374021909233,0.998046875,0.048
16,0.16569390402075226,0.998046875,0.05
17,0.17257683215130024,0.998046875,0.052
18,0.1792353560154332,0.998046875,0.054
19,0.18541364296081278,0.998046875,0.056
20,0.1915133308298911,0.99609375,0.058
21,0.19790046656298602,0.994140625,0.06
22,0.20540758676351897,0.994140625,0.062
23,0.21193158114309554,0.9921875,0.064
24,0.21972318339100347,0.9921875,0.066
25,0.22708985248100133,0.9921875,0.068
26,0.234533702677747,0.9921875,0.07
27,0.2408724513987672,0.9921875,0.072
28,0.24588576960309777,0.9921875,0.074
29,0.25298804780876494,0.9921875,0.076
30,0.26174496644295303,0.990234375,0.078
31,0.26982437466737624,0.990234375,0.08
32,0.27704918032786885,0.990234375,0.082
33,0.2836322869955157,0.98828125,0.084
34,0.29231658001155403,0.98828125,0.086
35,0.29793510324483774,0.986328125,0.088
36,0.30434782608695654,0.984375,0.09
37,0.3111111111111111,0.984375,0.092
38,0.31758034026465026,0.984375,0.094
39,0.32469215813350616,0.978515625,0.096
40,0.33444592790387184,0.978515625,0.098
41,0.34199726402188785,0.9765625,0.1
42,0.3492286115007013,0.97265625,0.102
43,0.3563218390804598,0.96875,0.104
44,0.3634361233480176,0.966796875,0.106
45,0.3700374531835206,0.96484375,0.108
46,0.3772132409545804,0.95703125,0.11
47,0.38467614533965244,0.951171875,0.112
48,0.39158576051779936,0.9453125,0.114
49,0.3973619126133553,0.94140625,0.116
50,0.4055884843353091,0.935546875,0.118
51,0.41457068516912404,0.93359375,0.12
52,0.42226148409893993,0.93359375,0.122
53,0.43011722272317404,0.931640625,0.124
54,0.43538038496791936,0.927734375,0.126
55,0.44164332399626516,0.923828125,0.128
56,0.4490960989533777,0.921875,0.13
57,0.45675413022351796,0.91796875,0.132
58,0.4630541871921182,0.91796875,0.134
59,0.46887550200803213,0.912109375,0.136
60,0.4794661190965092,0.912109375,0.138
61,0.48640167364016734,0.908203125,0.14
62,0.49572649572649574,0.90625,0.142
63,0.5060109289617486,0.904296875,0.144
64,0.512735326688815,0.904296875,0.146
65,0.5208568207440811,0.90234375,0.148
66,0.5324825986078886,0.896484375,0.15
67,0.5414691943127962,0.892578125,0.152
68,0.5487364620938628,0.890625,0.154
69,0.5575980392156863,0.888671875,0.156
70,0.5653798256537983,0.88671875,0.158
71,0.5717916137229987,0.87890625,0.16
72,0.577120822622108,0.876953125,0.162
73,0.5830065359477125,0.87109375,0.164
74,0.592,0.8671875,0.166
75,0.5978407557354926,0.865234375,0.168
76,0.6079779917469051,0.86328125,0.17
77,0.6153846153846154,0.859375,0.172
78,0.629842180774749,0.857421875,0.174
79,0.6378299120234604,0.849609375,0.176
80,0.6420118343195266,0.84765625,0.178
81,0.6545454545454545,0.84375,0.18
82,0.6615384615384615,0.83984375,0.182
83,0.6646058732612056,0.83984375,0.184
84,0.6708268330733229,0.83984375,0.186
85,0.6778309409888357,0.830078125,0.188
86,0.6784565916398714,0.82421875,0.19
87,0.6862745098039216,0.8203125,0.192
88,0.6910299003322259,0.8125,0.194
89,0.6981450252951096,0.80859375,0.196
90,0.705982905982906,0.806640625,0.198
91,0.7123050259965338,0.802734375,0.2
92,0.7243816254416962,0.80078125,0.202
93,0.7298747763864043,0.796875,0.204
94,0.7440585009140768,0.794921875,0.206
95,0.7523105360443623,0.794921875,0.208
96,0.7588785046728972,0.79296875,0.21
97,0.7655954631379962,0.791015625,0.212
98,0.7720306513409961,0.787109375,0.214
99,0.7771317829457365,0.783203125,0.216
100,0.7874015748031497,0.78125,0.218
101,0.7932405566600398,0.779296875,0.22
102,0.8024193548387096,0.77734375,0.222
103,0.8052738336713996,0.775390625,0.224
104,0.8098159509202454,0.7734375,0.226
105,0.8164948453608247,0.7734375,0.228
106,0.8200836820083682,0.765625,0.23
107,0.8305084745762712,0.765625,0.232
108,0.8394004282655246,0.765625,0.234
109,0.8444924406047516,0.763671875,0.236
110,0.8456521739130435,0.759765625,0.238
111,0.8530701754385965,0.759765625,0.24
112,0.8536585365853658,0.751953125,0.242
113,0.8571428571428571,0.75,0.244
114,0.8645598194130926,0.748046875,0.246
115,0.8721461187214612,0.74609375,0.248
116,0.8758620689655172,0.744140625,0.25
117,0.8816705336426914,0.7421875,0.252
118,0.883177570093458,0.73828125,0.254
119,0.8867924528301887,0.734375,0.256
120,0.8949880668257757,0.732421875,0.258
121,0.8963855421686747,0.7265625,0.26
122,0.8956310679611651,0.720703125,0.262
123,0.9041769041769042,0.71875,0.264
124,0.9084158415841584,0.716796875,0.266
125,0.9102244389027432,0.712890625,0.268
126,0.9097744360902256,0.708984375,0.27
127,0.9141414141414141,0.70703125,0.272
128,0.9164556962025316,0.70703125,0.274
129,0.916030534351145,0.703125,0.278
130,0.9198966408268734,0.6953125,0.28
131,0.9244791666666666,0.693359375,0.284
132,0.9242819843342036,0.69140625,0.286
133,0.9263157894736842,0.6875,0.288
134,0.9285714285714286,0.685546875,0.29
135,0.9278074866310161,0.677734375,0.292
136,0.9301075268817204,0.67578125,0.296
137,0.9295392953929539,0.669921875,0.298
138,0.9320652173913043,0.669921875,0.3
139,0.9344262295081968,0.66796875,0.302
140,0.9393939393939394,0.666015625,0.304
141,0.9444444444444444,0.6640625,0.306
142,0.9491525423728814,0.65625,0.31
143,0.9517045454545454,0.654296875,0.312
144,0.9542857142857143,0.65234375,0.314
145,0.9538904899135446,0.646484375,0.316
146,0.9534883720930233,0.640625,0.318
147,0.9533527696793003,0.638671875,0.322
148,0.9556213017751479,0.630859375,0.324
149,0.9554896142433235,0.62890625,0.326
150,0.9553571428571429,0.626953125,0.328
151,0.9580838323353293,0.625,0.33
152,0.960960960960961,0.625,0.332
153,0.9606060606060606,0.619140625,0.334
154,0.963302752293578,0.615234375,0.336
155,0.9658385093167702,0.607421875,0.338
156,0.9657320872274143,0.60546875,0.34
157,0.9684542586750788,0.599609375,0.342
158,0.9682539682539683,0.595703125,0.344
159,0.9681528662420382,0.59375,0.346
160,0.9742765273311897,0.591796875,0.35
161,0.9741100323624595,0.587890625,0.352
162,0.9772727272727273,0.587890625,0.354
163,0.9771241830065359,0.583984375,0.356
164,0.9768211920529801,0.576171875,0.358
165,0.9766666666666667,0.572265625,0.36
166,0.9765100671140939,0.568359375,0.362
167,0.9797297297297297,0.56640625,0.364
168,0.9796610169491525,0.564453125,0.366
169,0.9795918367346939,0.5625,0.368
170,0.9795221843003413,0.560546875,0.37
171,0.979381443298969,0.556640625,0.372
172,0.9793103448275862,0.5546875,0.374
173,0.9791666666666666,0.55078125,0.378
