,pr_precision_kge_rf,pr_recall_kge_rf,pr_threshold_kge_rf
80,0.6952054794520548,0.79296875,0.2
81,0.7026086956521739,0.7890625,0.202
82,0.7132743362831858,0.787109375,0.204
83,0.7204301075268817,0.78515625,0.206
84,0.7254545454545455,0.779296875,0.208
85,0.7321100917431193,0.779296875,0.21
86,0.7392923649906891,0.775390625,0.212
87,0.7434456928838952,0.775390625,0.214
88,0.7490566037735849,0.775390625,0.216
89,0.7528735632183908,0.767578125,0.218
90,0.7519230769230769,0.763671875,0.22
91,0.7696850393700787,0.763671875,0.222
92,0.778,0.759765625,0.224
93,0.782520325203252,0.751953125,0.226
94,0.7868852459016393,0.75,0.228
95,0.7885010266940452,0.75,0.23
96,0.7978947368421052,0.740234375,0.232
97,0.8055555555555556,0.736328125,0.234
98,0.8120950323974082,0.734375,0.236
99,0.8156182212581344,0.734375,0.238
100,0.8165938864628821,0.73046875,0.24
101,0.8252212389380531,0.728515625,0.242
102,0.8270509977827051,0.728515625,0.244
103,0.8321995464852607,0.716796875,0.246
104,0.8356164383561644,0.71484375,0.248
105,0.8387096774193549,0.7109375,0.25
106,0.8425925925925926,0.7109375,0.252
107,0.8534278959810875,0.705078125,0.254
108,0.8585131894484412,0.69921875,0.256
109,0.8602409638554217,0.697265625,0.258
110,0.8595641646489104,0.693359375,0.26
111,0.8655256723716381,0.69140625,0.262
112,0.8651960784313726,0.689453125,0.264
113,0.8716049382716049,0.689453125,0.266
114,0.8731343283582089,0.685546875,0.268
115,0.8765743073047859,0.6796875,0.27
116,0.8810126582278481,0.6796875,0.272
117,0.8826530612244898,0.67578125,0.274
118,0.8849104859335039,0.67578125,0.276
119,0.884318766066838,0.671875,0.278
120,0.8863049095607235,0.669921875,0.28
121,0.8877284595300261,0.6640625,0.282
122,0.8970976253298153,0.6640625,0.284
123,0.9010695187165776,0.658203125,0.286
124,0.9081081081081082,0.65625,0.288
125,0.907608695652174,0.65234375,0.29
126,0.9123287671232877,0.650390625,0.292
127,0.9120879120879121,0.6484375,0.294
128,0.9118457300275482,0.646484375,0.296
129,0.9116022099447514,0.64453125,0.298
130,0.9141274238227147,0.64453125,0.3
131,0.9192200557103064,0.64453125,0.302
132,0.923728813559322,0.638671875,0.306
133,0.9226361031518625,0.62890625,0.308
134,0.9224137931034483,0.626953125,0.31
135,0.9221902017291066,0.625,0.312
136,0.9219653179190751,0.623046875,0.314
137,0.9300291545189504,0.623046875,0.316
138,0.9354838709677419,0.623046875,0.32
139,0.9382352941176471,0.623046875,0.322
140,0.9376854599406528,0.6171875,0.324
141,0.937125748502994,0.611328125,0.326
142,0.9365558912386707,0.60546875,0.328
143,0.9363636363636364,0.603515625,0.33
144,0.9386503067484663,0.59765625,0.332
145,0.941358024691358,0.595703125,0.334
146,0.9409937888198758,0.591796875,0.338
147,0.94375,0.58984375,0.34
148,0.9433962264150944,0.5859375,0.342
149,0.943217665615142,0.583984375,0.344
150,0.9483870967741935,0.57421875,0.346
151,0.948220064724919,0.572265625,0.348
152,0.9477124183006536,0.56640625,0.35
153,0.9504950495049505,0.5625,0.352
154,0.9536423841059603,0.5625,0.354
155,0.9562289562289562,0.5546875,0.356
156,0.9594594594594594,0.5546875,0.358
157,0.9623287671232876,0.548828125,0.36
158,0.9620689655172414,0.544921875,0.362
159,0.968421052631579,0.5390625,0.364
160,0.9681978798586572,0.53515625,0.366
161,0.9714285714285714,0.53125,0.368
162,0.9712230215827338,0.52734375,0.37
163,0.9705882352941176,0.515625,0.372
164,0.9704797047970479,0.513671875,0.376
165,0.9739776951672863,0.51171875,0.378
166,0.9737827715355806,0.5078125,0.38
167,0.9736842105263158,0.505859375,0.382
168,0.9735849056603774,0.50390625,0.384
169,0.973384030418251,0.5,0.386
170,0.9768339768339769,0.494140625,0.39
171,0.9803921568627451,0.48828125,0.392
172,0.9802371541501976,0.484375,0.394
173,0.98,0.478515625,0.398
174,0.9799196787148594,0.4765625,0.4
175,0.9798387096774194,0.474609375,0.402
176,0.979757085020243,0.47265625,0.404
177,0.9795918367346939,0.46875,0.408
178,0.9795081967213115,0.466796875,0.41
179,0.9794238683127572,0.46484375,0.412
180,0.979253112033195,0.4609375,0.416
181,0.9790794979079498,0.45703125,0.418
182,0.9873417721518988,0.45703125,0.422
183,0.9872340425531915,0.453125,0.424
184,0.9871244635193133,0.44921875,0.426
185,0.987012987012987,0.4453125,0.43
186,0.9868995633187773,0.44140625,0.432
187,0.986784140969163,0.4375,0.436
188,0.9865470852017937,0.4296875,0.438
189,0.9864253393665159,0.42578125,0.44
190,0.9863636363636363,0.423828125,0.442
191,0.9861111111111112,0.416015625,0.444
192,0.986046511627907,0.4140625,0.446
193,0.985981308411215,0.412109375,0.448
194,0.9859154929577465,0.41015625,0.45
195,0.9857142857142858,0.404296875,0.454
196,0.9854368932038835,0.396484375,0.456
197,0.9853658536585366,0.39453125,0.458
198,0.9852941176470589,0.392578125,0.46
199,0.9852216748768473,0.390625,0.462
200,0.985,0.384765625,0.464
201,0.9849246231155779,0.3828125,0.466
202,0.9948453608247423,0.376953125,0.468
203,0.9948186528497409,0.375,0.47
204,0.9947089947089947,0.3671875,0.472
205,0.9946808510638298,0.365234375,0.474
206,0.9945945945945946,0.359375,0.476
207,1.0,0.359375,0.478
208,1.0,0.357421875,0.48
209,1.0,0.353515625,0.482
210,1.0,0.349609375,0.484
211,1.0,0.345703125,0.488
212,1.0,0.341796875,0.49
213,1.0,0.337890625,0.492
214,1.0,0.328125,0.494
215,1.0,0.32421875,0.496
216,1.0,0.318359375,0.498
217,1.0,0.31640625,0.5
218,1.0,0.3125,0.502
219,1.0,0.306640625,0.504
220,1.0,0.302734375,0.508
221,1.0,0.298828125,0.512
222,1.0,0.294921875,0.514
223,1.0,0.291015625,0.516
224,1.0,0.2890625,0.52
225,1.0,0.28515625,0.522
226,1.0,0.28125,0.524
227,1.0,0.2734375,0.526
228,1.0,0.271484375,0.528
229,1.0,0.267578125,0.53
230,1.0,0.265625,0.532
231,1.0,0.26171875,0.534
232,1.0,0.2578125,0.536
233,1.0,0.255859375,0.538
234,1.0,0.25390625,0.54
235,1.0,0.248046875,0.542
236,1.0,0.24609375,0.544
237,1.0,0.244140625,0.546
238,1.0,0.236328125,0.552
239,1.0,0.232421875,0.554
240,1.0,0.228515625,0.556
241,1.0,0.22265625,0.558
242,1.0,0.21875,0.56
243,1.0,0.212890625,0.564
244,1.0,0.208984375,0.568
245,1.0,0.20703125,0.57
246,1.0,0.205078125,0.576
247,1.0,0.203125,0.578
248,1.0,0.201171875,0.58
249,1.0,0.19921875,0.584
250,1.0,0.197265625,0.588
251,1.0,0.189453125,0.59
252,1.0,0.185546875,0.592
253,1.0,0.18359375,0.594
254,1.0,0.181640625,0.596
255,1.0,0.177734375,0.598
256,1.0,0.17578125,0.6
257,1.0,0.171875,0.602
258,1.0,0.1640625,0.604
259,1.0,0.158203125,0.606
260,1.0,0.154296875,0.608
261,1.0,0.150390625,0.61
262,1.0,0.146484375,0.612
263,1.0,0.138671875,0.614
264,1.0,0.13671875,0.62
265,1.0,0.1328125,0.622
266,1.0,0.130859375,0.626
267,1.0,0.126953125,0.63
268,1.0,0.123046875,0.632
269,1.0,0.12109375,0.634
270,1.0,0.1171875,0.636
271,1.0,0.11328125,0.642
272,1.0,0.107421875,0.646
273,1.0,0.103515625,0.648
274,1.0,0.099609375,0.65
275,1.0,0.09765625,0.652
276,1.0,0.095703125,0.656
277,1.0,0.091796875,0.664
278,1.0,0.087890625,0.666
279,1.0,0.083984375,0.668
280,1.0,0.08203125,0.67
281,1.0,0.078125,0.672
282,1.0,0.07421875,0.676
283,1.0,0.0703125,0.678
284,1.0,0.064453125,0.682
285,1.0,0.060546875,0.684
286,1.0,0.05859375,0.686
287,1.0,0.0546875,0.69
288,1.0,0.052734375,0.692
289,1.0,0.05078125,0.696
290,1.0,0.048828125,0.698
291,1.0,0.046875,0.718
292,1.0,0.044921875,0.722
293,1.0,0.041015625,0.732
294,1.0,0.0390625,0.734
295,1.0,0.037109375,0.736
296,1.0,0.03515625,0.74
297,1.0,0.033203125,0.746
298,1.0,0.03125,0.75
299,1.0,0.029296875,0.754
300,1.0,0.02734375,0.768
301,1.0,0.025390625,0.78
302,1.0,0.01953125,0.784
303,1.0,0.017578125,0.786
304,1.0,0.015625,0.8
305,1.0,0.013671875,0.802
306,1.0,0.01171875,0.816
307,1.0,0.009765625,0.826
308,1.0,0.0078125,0.844
309,1.0,0.005859375,0.886
310,1.0,0.00390625,0.92
311,1.0,0.001953125,0.932
312,1.0,0.0,
