,roc_fpr_kge_rf,roc_tpr_kge_rf,roc_threshold_kge_rf
228,0.2535183349851338,0.974609375,0.084
229,0.2616451932606541,0.974609375,0.082
230,0.27195242814667986,0.9765625,0.08
231,0.2804757185332012,0.9765625,0.078
232,0.29177403369672944,0.978515625,0.076
233,0.3024777006937562,0.98046875,0.074
234,0.313181367690783,0.98046875,0.072
235,0.3274529236868186,0.98046875,0.07
236,0.3419226957383548,0.982421875,0.068
237,0.35797819623389493,0.984375,0.066
238,0.3738354806739346,0.986328125,0.064
239,0.38949454905847375,0.986328125,0.062
240,0.40832507433102083,0.98828125,0.06
241,0.4303270564915758,0.98828125,0.058
242,0.44975222993062436,0.990234375,0.056
243,0.4703666997026759,0.990234375,0.054
244,0.49633300297324084,0.9921875,0.052
245,0.5175421209117939,0.994140625,0.05
246,0.5480673934588701,0.99609375,0.048
247,0.5734390485629336,0.99609375,0.046
248,0.599603567888999,0.99609375,0.044
249,0.6273538156590683,0.998046875,0.042
250,0.6590683845391476,1.0,0.04
251,0.6864222001982161,1.0,0.038
252,0.7177403369672943,1.0,0.036
253,0.7486620416253716,1.0,0.034
254,0.7803766105054509,1.0,0.032
255,0.8132804757185332,1.0,0.03
256,0.84400396432111,1.0,0.028
257,0.8709613478691774,1.0,0.026
258,0.8973240832507433,1.0,0.024
259,0.9221010901883052,1.0,0.022
260,0.9439048562933597,1.0,0.02
261,0.9615460852329039,1.0,0.018
262,0.9730426164519326,1.0,0.016
263,0.9829534192269573,1.0,0.014
264,0.9894945490584738,1.0,0.012
265,0.9942517343904856,1.0,0.01
266,0.997224975222993,1.0,0.008
267,0.9990089197224975,1.0,0.006
268,0.999603567888999,1.0,0.004
269,1.0,1.0,0.002
