,roc_fpr_kge_rf,roc_tpr_kge_rf,roc_threshold_kge_rf
58,0.00039824771007566706,0.318359375,0.508
59,0.00039824771007566706,0.3203125,0.506
60,0.00039824771007566706,0.326171875,0.504
61,0.00039824771007566706,0.330078125,0.502
62,0.00039824771007566706,0.3359375,0.5
63,0.00039824771007566706,0.341796875,0.494
64,0.00039824771007566706,0.34765625,0.492
65,0.00039824771007566706,0.35546875,0.484
66,0.0005973715651135006,0.357421875,0.482
67,0.0005973715651135006,0.359375,0.478
68,0.0005973715651135006,0.3671875,0.476
69,0.0005973715651135006,0.369140625,0.474
70,0.0005973715651135006,0.375,0.472
71,0.0005973715651135006,0.37890625,0.47
72,0.0007964954201513341,0.384765625,0.468
73,0.0007964954201513341,0.38671875,0.466
74,0.0007964954201513341,0.390625,0.464
75,0.0007964954201513341,0.392578125,0.46
76,0.0007964954201513341,0.396484375,0.458
77,0.0007964954201513341,0.3984375,0.456
78,0.0007964954201513341,0.41015625,0.454
79,0.0011947431302270011,0.421875,0.45
80,0.0011947431302270011,0.423828125,0.448
81,0.0011947431302270011,0.427734375,0.446
82,0.0011947431302270011,0.43359375,0.444
83,0.0011947431302270011,0.4375,0.442
84,0.0011947431302270011,0.44140625,0.438
85,0.0011947431302270011,0.44921875,0.436
86,0.0011947431302270011,0.453125,0.434
87,0.0011947431302270011,0.455078125,0.43
88,0.0011947431302270011,0.458984375,0.428
89,0.0011947431302270011,0.466796875,0.426
90,0.0011947431302270011,0.470703125,0.424
91,0.0011947431302270011,0.47265625,0.422
92,0.0011947431302270011,0.48046875,0.418
93,0.0011947431302270011,0.484375,0.414
94,0.0011947431302270011,0.5,0.41
95,0.0011947431302270011,0.50390625,0.408
96,0.0011947431302270011,0.505859375,0.406
97,0.0011947431302270011,0.51171875,0.404
98,0.0011947431302270011,0.513671875,0.402
99,0.0011947431302270011,0.51953125,0.4
100,0.0013938669852648347,0.525390625,0.398
101,0.0013938669852648347,0.52734375,0.396
102,0.0013938669852648347,0.53515625,0.392
103,0.0015929908403026682,0.541015625,0.39
104,0.0017921146953405018,0.544921875,0.388
105,0.0017921146953405018,0.546875,0.38
106,0.001991238550378335,0.548828125,0.378
107,0.001991238550378335,0.55078125,0.372
108,0.002190362405416169,0.552734375,0.37
109,0.002190362405416169,0.5546875,0.368
110,0.002190362405416169,0.55859375,0.366
111,0.0023894862604540022,0.560546875,0.364
112,0.0023894862604540022,0.5625,0.362
113,0.0023894862604540022,0.56640625,0.36
114,0.0023894862604540022,0.568359375,0.358
115,0.0027877339705296694,0.572265625,0.354
116,0.0027877339705296694,0.578125,0.35
117,0.0027877339705296694,0.580078125,0.348
118,0.0027877339705296694,0.591796875,0.344
119,0.0027877339705296694,0.595703125,0.342
120,0.0027877339705296694,0.59765625,0.34
121,0.0027877339705296694,0.6015625,0.338
122,0.0035842293906810036,0.609375,0.33
123,0.0035842293906810036,0.615234375,0.328
124,0.003783353245718837,0.6171875,0.326
125,0.004181600955794504,0.6171875,0.322
126,0.004181600955794504,0.619140625,0.32
127,0.004181600955794504,0.623046875,0.318
128,0.004380724810832338,0.625,0.314
129,0.004380724810832338,0.62890625,0.31
130,0.0047789725209080045,0.634765625,0.308
131,0.0047789725209080045,0.642578125,0.306
132,0.004978096375945838,0.65234375,0.304
133,0.005376344086021506,0.654296875,0.302
134,0.005575467941059339,0.658203125,0.3
135,0.005575467941059339,0.6640625,0.298
136,0.005575467941059339,0.666015625,0.296
137,0.0057745917960971725,0.66796875,0.292
138,0.005973715651135006,0.66796875,0.29
139,0.006172839506172839,0.669921875,0.288
140,0.006571087216248507,0.669921875,0.286
141,0.006969334926324173,0.671875,0.284
142,0.006969334926324173,0.67578125,0.282
143,0.006969334926324173,0.681640625,0.28
144,0.006969334926324173,0.68359375,0.278
145,0.007168458781362007,0.685546875,0.276
146,0.007566706491437674,0.685546875,0.274
147,0.008164078056551175,0.693359375,0.272
148,0.008761449621664676,0.6953125,0.27
149,0.009159697331740343,0.69921875,0.268
150,0.009557945041816009,0.705078125,0.266
151,0.009757068896853844,0.708984375,0.264
152,0.009757068896853844,0.712890625,0.262
153,0.009757068896853844,0.71484375,0.26
154,0.010553564317005177,0.71875,0.258
155,0.011549183592194345,0.720703125,0.256
156,0.012146555157307845,0.724609375,0.254
157,0.012345679012345678,0.728515625,0.252
158,0.013142174432497013,0.732421875,0.248
159,0.013739545997610514,0.740234375,0.246
160,0.014336917562724014,0.7421875,0.244
161,0.014536041417761847,0.74609375,0.242
162,0.01573078454798885,0.75,0.24
163,0.01652727996814018,0.75,0.238
164,0.016726403823178016,0.755859375,0.236
165,0.017124651533253685,0.759765625,0.234
166,0.017323775388291517,0.765625,0.232
167,0.018319394663480686,0.76953125,0.23
168,0.019514137793707687,0.775390625,0.228
169,0.02031063321385902,0.779296875,0.226
170,0.020708880923934688,0.78125,0.224
171,0.022301871764237355,0.78515625,0.222
172,0.02250099561927519,0.787109375,0.22
173,0.02309836718438869,0.7890625,0.218
174,0.02429311031461569,0.791015625,0.216
175,0.025487853444842692,0.791015625,0.214
176,0.026682596575069693,0.794921875,0.212
177,0.027279968140183193,0.80078125,0.21
178,0.027877339705296694,0.80078125,0.208
179,0.029072082835523694,0.802734375,0.206
180,0.030665073675826365,0.8046875,0.204
181,0.03106332138590203,0.8046875,0.202
182,0.0332536837913182,0.80859375,0.2
183,0.0338510553564317,0.81640625,0.198
184,0.0350457984866587,0.82421875,0.196
185,0.03604141776184787,0.826171875,0.194
186,0.03723616089207487,0.830078125,0.192
187,0.039824771007566706,0.830078125,0.19
188,0.041417761847869376,0.8359375,0.188
189,0.04261250497809638,0.837890625,0.186
190,0.04420549581839905,0.845703125,0.184
191,0.045201115093588214,0.845703125,0.182
192,0.045997610513739545,0.84765625,0.18
193,0.04898446833930705,0.849609375,0.178
194,0.05157307845479889,0.8515625,0.176
195,0.05276782158502589,0.85546875,0.174
196,0.055356431700517725,0.859375,0.172
197,0.05734767025089606,0.859375,0.17
198,0.06093189964157706,0.859375,0.168
199,0.0629231381919554,0.865234375,0.166
200,0.0641178813221824,0.865234375,0.164
201,0.0665073675826364,0.869140625,0.162
202,0.06989247311827956,0.876953125,0.16
203,0.07228195937873358,0.8828125,0.158
204,0.07506969334926324,0.8828125,0.156
205,0.07745917960971724,0.884765625,0.154
206,0.08064516129032258,0.890625,0.152
207,0.08263639984070091,0.890625,0.15
208,0.08502588610115491,0.890625,0.148
209,0.08661887694145759,0.890625,0.146
210,0.09000398247710076,0.89453125,0.144
211,0.09299084030266826,0.8984375,0.142
212,0.09657506969334927,0.900390625,0.14
213,0.10055754679410593,0.90234375,0.138
214,0.10613301473516527,0.908203125,0.136
215,0.11031461569095978,0.91015625,0.134
216,0.11469534050179211,0.91796875,0.132
217,0.11987256073277579,0.91796875,0.13
218,0.12425328554360812,0.919921875,0.128
219,0.12803663878932697,0.921875,0.126
220,0.13401035444046197,0.923828125,0.124
221,0.13898845081640782,0.923828125,0.122
222,0.1419753086419753,0.927734375,0.12
223,0.14814814814814814,0.927734375,0.118
224,0.15332536837913183,0.927734375,0.116
225,0.157905217045002,0.9296875,0.114
226,0.16348068498606133,0.93359375,0.112
227,0.168657905217045,0.93359375,0.11
228,0.17463162086818002,0.935546875,0.108
229,0.17941059338908802,0.94140625,0.106
230,0.18677817602548785,0.943359375,0.104
231,0.1917562724014337,0.943359375,0.102
232,0.19633612106730386,0.943359375,0.1
233,0.20509757068896853,0.947265625,0.098
234,0.21047391477499006,0.953125,0.096
235,0.2174432497013142,0.953125,0.094
236,0.2256073277578654,0.953125,0.092
237,0.23237753882915174,0.955078125,0.09
238,0.23974512146555157,0.955078125,0.088
239,0.24970131421744324,0.95703125,0.086
240,0.2578653922739944,0.958984375,0.084
241,0.2684189565909996,0.962890625,0.082
242,0.27837514934289126,0.96484375,0.08
243,0.2873357228195938,0.966796875,0.078
244,0.29788928713659896,0.96875,0.076
245,0.30824372759856633,0.970703125,0.074
246,0.3183990442054958,0.97265625,0.072
247,0.3295499800876145,0.97265625,0.07
248,0.3424930306650737,0.97265625,0.068
249,0.35603345280764637,0.974609375,0.066
250,0.371963361210673,0.974609375,0.064
251,0.3864994026284349,0.9765625,0.062
252,0.40282755874153725,0.9765625,0.06
253,0.4229390681003584,0.978515625,0.058
254,0.4412584627638391,0.982421875,0.056
255,0.46236559139784944,0.982421875,0.054
256,0.4816806053365193,0.986328125,0.052
257,0.49980087614496216,0.98828125,0.05
258,0.5217045001991238,0.990234375,0.048
259,0.5495818399044206,0.9921875,0.046
260,0.5762644364794902,0.9921875,0.044
261,0.6059338908801274,0.99609375,0.042
262,0.6348068498606133,0.99609375,0.04
263,0.6636798088410991,0.998046875,0.038
264,0.6961369972122661,0.998046875,0.036
265,0.7283950617283951,1.0,0.034
266,0.7582636399840701,1.0,0.032
267,0.7915173237753883,1.0,0.03
268,0.8273596176821983,1.0,0.028
269,0.8596176821983273,1.0,0.026
270,0.8900836320191159,1.0,0.024
271,0.9139784946236559,1.0,0.022
272,0.9370768618080446,1.0,0.02
273,0.9561927518916766,1.0,0.018
274,0.9687375547590601,1.0,0.016
275,0.9796893667861409,1.0,0.014
276,0.9884508164078056,1.0,0.012
277,0.9936280366387893,1.0,0.01
278,0.9970131421744325,1.0,0.008
279,0.9990043807248108,1.0,0.006
280,0.9994026284348865,1.0,0.004
281,1.0,1.0,0.002
