,roc_fpr_kge_rf,roc_tpr_kge_rf,roc_threshold_kge_rf
85,0.001192131929266839,0.466796875,0.406
86,0.0013908205841446453,0.46875,0.402
87,0.0013908205841446453,0.474609375,0.4
88,0.0015895092390224518,0.474609375,0.398
89,0.0017881978939002583,0.4765625,0.396
90,0.002185575203655871,0.4765625,0.392
91,0.002185575203655871,0.48046875,0.39
92,0.002185575203655871,0.486328125,0.388
93,0.0025829525134114842,0.494140625,0.384
94,0.0025829525134114842,0.498046875,0.382
95,0.0025829525134114842,0.5,0.38
96,0.0025829525134114842,0.505859375,0.376
97,0.0025829525134114842,0.5078125,0.374
98,0.0025829525134114842,0.513671875,0.37
99,0.0025829525134114842,0.515625,0.368
100,0.0027816411682892906,0.51953125,0.366
101,0.0027816411682892906,0.5234375,0.362
102,0.0029803298231670973,0.529296875,0.36
103,0.0031790184780449036,0.53125,0.358
104,0.0031790184780449036,0.53515625,0.356
105,0.00337770713292271,0.537109375,0.354
106,0.00337770713292271,0.5390625,0.352
107,0.0035763957878005167,0.544921875,0.35
108,0.00397377309755613,0.548828125,0.346
109,0.00397377309755613,0.556640625,0.342
110,0.00397377309755613,0.55859375,0.34
111,0.00397377309755613,0.564453125,0.338
112,0.00397377309755613,0.568359375,0.336
113,0.00397377309755613,0.572265625,0.332
114,0.00397377309755613,0.576171875,0.328
115,0.004172461752433936,0.578125,0.326
116,0.004172461752433936,0.580078125,0.324
117,0.004569839062189549,0.583984375,0.322
118,0.004569839062189549,0.587890625,0.318
119,0.004768527717067356,0.591796875,0.316
120,0.004967216371945162,0.59765625,0.314
121,0.0051659050268229685,0.59765625,0.312
122,0.0051659050268229685,0.599609375,0.31
123,0.0051659050268229685,0.60546875,0.308
124,0.005761970991456387,0.607421875,0.306
125,0.005960659646334195,0.615234375,0.304
126,0.006159348301212001,0.619140625,0.302
127,0.006159348301212001,0.623046875,0.3
128,0.006358036956089807,0.625,0.296
129,0.0065567256109676135,0.62890625,0.294
130,0.0065567256109676135,0.634765625,0.292
131,0.006954102920723227,0.638671875,0.29
132,0.006954102920723227,0.640625,0.288
133,0.00735148023047884,0.6484375,0.286
134,0.00794754619511226,0.650390625,0.284
135,0.008146234849990065,0.654296875,0.282
136,0.008146234849990065,0.65625,0.28
137,0.008344923504867872,0.66015625,0.278
138,0.008742300814623485,0.666015625,0.276
139,0.009139678124379097,0.673828125,0.274
140,0.009338366779256905,0.6796875,0.272
141,0.009735744089012517,0.68359375,0.27
142,0.010331810053645937,0.6875,0.268
143,0.010530498708523744,0.69140625,0.266
144,0.010927876018279357,0.6953125,0.262
145,0.011126564673157162,0.6953125,0.26
146,0.011523941982912775,0.701171875,0.258
147,0.011523941982912775,0.703125,0.256
148,0.012120007947546195,0.705078125,0.254
149,0.012716073912179614,0.708984375,0.252
150,0.012914762567057422,0.7109375,0.25
151,0.01351082853169084,0.716796875,0.248
152,0.014305583151202067,0.71875,0.246
153,0.01470296046095768,0.72265625,0.244
154,0.015497715080468905,0.724609375,0.242
155,0.015696403735346712,0.728515625,0.24
156,0.01629246969998013,0.734375,0.238
157,0.017683290284124777,0.734375,0.236
158,0.01867673355851381,0.73828125,0.234
159,0.02086230876216968,0.7421875,0.232
160,0.021657063381680906,0.744140625,0.23
161,0.022849195310947746,0.748046875,0.228
162,0.02424001589509239,0.75,0.226
163,0.02523345916948142,0.751953125,0.224
164,0.02543214782435923,0.751953125,0.222
165,0.02662427975362607,0.75390625,0.22
166,0.0276177230280151,0.7578125,0.218
167,0.02821378899264852,0.759765625,0.216
168,0.029008543612159744,0.765625,0.214
169,0.03039936419630439,0.767578125,0.212
170,0.03159149612557123,0.7734375,0.21
171,0.03278362805483807,0.7734375,0.208
172,0.03417444863898272,0.775390625,0.206
173,0.03477051460361613,0.77734375,0.204
174,0.03655871249751639,0.783203125,0.202
175,0.03814822173653885,0.78515625,0.2
176,0.03953904232068349,0.7890625,0.198
177,0.04092986290482813,0.791015625,0.196
178,0.04271806079872839,0.798828125,0.194
179,0.04371150407311743,0.802734375,0.192
180,0.0458970792767733,0.802734375,0.19
181,0.047089211206040135,0.806640625,0.188
182,0.0490760977548182,0.80859375,0.186
183,0.05006954102920723,0.8125,0.184
184,0.0522551162328631,0.81640625,0.182
185,0.05444069143651897,0.818359375,0.18
186,0.05622888933041923,0.82421875,0.178
187,0.05861315318895291,0.828125,0.176
188,0.06020266242797536,0.828125,0.174
189,0.06159348301212001,0.83203125,0.172
190,0.06377905821577588,0.83984375,0.17
191,0.06536856745479833,0.83984375,0.168
192,0.06874627458772103,0.841796875,0.166
193,0.07192529306576595,0.845703125,0.164
194,0.07331611364991059,0.845703125,0.162
195,0.07550168885356646,0.849609375,0.16
196,0.07848201867673356,0.853515625,0.158
197,0.08166103715477846,0.859375,0.156
198,0.08424398966818995,0.859375,0.154
199,0.08563481025233459,0.865234375,0.152
200,0.0892112060401351,0.865234375,0.15
201,0.09080071527915756,0.869140625,0.148
202,0.09437711106695808,0.87109375,0.146
203,0.09835088416451421,0.873046875,0.144
204,0.10152990264255911,0.87890625,0.142
205,0.10510629843035962,0.87890625,0.14
206,0.10768925094377112,0.87890625,0.138
207,0.11166302404132725,0.880859375,0.136
208,0.11603417444863898,0.884765625,0.134
209,0.11881581561692828,0.884765625,0.132
210,0.12199483409497318,0.892578125,0.13
211,0.12716073912179615,0.90234375,0.128
212,0.13113451221935227,0.90234375,0.126
213,0.13550566262666403,0.904296875,0.124
214,0.13967812437909796,0.912109375,0.122
215,0.14563878402543215,0.923828125,0.12
216,0.15000993443274388,0.923828125,0.118
217,0.1537850188754222,0.923828125,0.116
218,0.15775879197297835,0.92578125,0.114
219,0.16352076296443474,0.927734375,0.112
220,0.1690840453010133,0.9296875,0.11
221,0.17424995032783627,0.9296875,0.108
222,0.1812040532485595,0.931640625,0.106
223,0.18835684482416054,0.931640625,0.104
224,0.19550963639976157,0.93359375,0.102
225,0.2020663620107292,0.935546875,0.1
226,0.20961653089608584,0.9453125,0.098
227,0.21696801112656466,0.947265625,0.096
228,0.22471686866679913,0.94921875,0.094
229,0.23385654679117823,0.951171875,0.092
230,0.24021458374726803,0.951171875,0.09
231,0.2519372143850586,0.951171875,0.088
232,0.2596860719252931,0.953125,0.086
233,0.2694218160143056,0.953125,0.084
234,0.2793562487581959,0.955078125,0.082
235,0.289489370156964,0.958984375,0.08
236,0.3006159348301212,0.96484375,0.078
237,0.31035167891913373,0.96875,0.076
238,0.3216769322471687,0.970703125,0.074
239,0.332604808265448,0.97265625,0.072
240,0.34551957083250545,0.9765625,0.07
241,0.3592290880190741,0.98046875,0.068
242,0.3711504073117425,0.98046875,0.066
243,0.3822769719848997,0.982421875,0.064
244,0.3961851778263461,0.984375,0.062
245,0.4156566660043712,0.986328125,0.06
246,0.4303596264653288,0.98828125,0.058
247,0.44983111464335385,0.98828125,0.056
248,0.46771309358235647,0.990234375,0.054
249,0.4901649115835486,0.9921875,0.052
250,0.513411484204252,0.9921875,0.05
251,0.5394396979932445,0.9921875,0.048
252,0.5616928273395589,0.994140625,0.046
253,0.5895092390224518,0.998046875,0.044
254,0.6199086032187562,0.998046875,0.042
255,0.6469302602821378,0.998046875,0.04
256,0.6775283131333201,1.0,0.038
257,0.7081263659845023,1.0,0.036
258,0.7373335982515399,1.0,0.034
259,0.7695211603417444,1.0,0.032
260,0.7993244585734155,1.0,0.03
261,0.8338962845221538,1.0,0.028
262,0.8619113848599245,1.0,0.026
263,0.8909199284720842,1.0,0.024
264,0.9153586330220544,1.0,0.022
265,0.9370156964037354,1.0,0.02
266,0.957878005165905,1.0,0.018
267,0.9711901450427181,1.0,0.016
268,0.9825153983707531,1.0,0.014
269,0.9896681899463541,1.0,0.012
270,0.994834094973177,1.0,0.01
271,0.9980131134512219,1.0,0.008
272,0.999006556725611,1.0,0.006
273,0.9996026226902444,1.0,0.004
274,1.0,1.0,0.002
