,roc_fpr_kge_rf,roc_tpr_kge_rf,roc_threshold_kge_rf
160,0.018973437187936888,0.7421875,0.23
161,0.019972039145196723,0.7421875,0.228
162,0.02037147992810066,0.74609375,0.226
163,0.02176952266826443,0.755859375,0.224
164,0.022967845016976234,0.7578125,0.222
165,0.023367285799880167,0.7578125,0.22
166,0.02396644697423607,0.759765625,0.218
167,0.025564210105851807,0.76171875,0.216
168,0.02616337128020771,0.76171875,0.214
169,0.027161973237467545,0.763671875,0.212
170,0.027761134411823447,0.767578125,0.21
171,0.02836029558617935,0.775390625,0.208
172,0.028560015977631317,0.77734375,0.206
173,0.028759736369083282,0.78125,0.204
174,0.03275414419812263,0.78125,0.2
175,0.033752746155382464,0.78125,0.198
176,0.03555022967845017,0.787109375,0.196
177,0.03714799281006591,0.791015625,0.194
178,0.037547433592969845,0.794921875,0.192
179,0.03874575594168165,0.798828125,0.19
180,0.04094268024765328,0.802734375,0.188
181,0.041941282204913125,0.806640625,0.186
182,0.04293988416217296,0.814453125,0.184
183,0.043938486119432796,0.818359375,0.182
184,0.046534851208308366,0.8203125,0.18
185,0.048332334731376075,0.8203125,0.178
186,0.05032953864589575,0.82421875,0.176
187,0.05232674256041542,0.826171875,0.174
188,0.053325344517675254,0.826171875,0.172
189,0.05572198921509886,0.828125,0.17
190,0.05771919312961853,0.83203125,0.168
191,0.06031555821849411,0.841796875,0.166
192,0.06331136409027362,0.841796875,0.164
193,0.06570800878769723,0.84375,0.162
194,0.0683043738765728,0.849609375,0.16
195,0.07030157779109247,0.85546875,0.158
196,0.07269822248851608,0.859375,0.156
197,0.07649290992610346,0.865234375,0.154
198,0.07988815658078689,0.869140625,0.152
199,0.08308368284401838,0.87890625,0.15
200,0.08727781106450969,0.8828125,0.148
201,0.09047333732774117,0.884765625,0.146
202,0.0938685839824246,0.884765625,0.144
203,0.09726383063710804,0.88671875,0.142
204,0.10085879768324346,0.888671875,0.14
205,0.10345516277211904,0.892578125,0.138
206,0.10804873177551429,0.89453125,0.136
207,0.1122428599960056,0.904296875,0.134
208,0.11643698821649691,0.908203125,0.132
209,0.12103055721989216,0.908203125,0.13
210,0.12502496504893149,0.908203125,0.128
211,0.128020770920711,0.91015625,0.126
212,0.1318154583582984,0.912109375,0.124
213,0.1366087477531456,0.912109375,0.122
214,0.14140203714799282,0.916015625,0.12
215,0.14859197124026363,0.91796875,0.118
216,0.15218693828639904,0.921875,0.116
217,0.15618134611543838,0.923828125,0.114
218,0.16257239864190134,0.92578125,0.112
219,0.16796484921110447,0.9296875,0.11
220,0.17275813860595166,0.931640625,0.108
221,0.18034751348112643,0.935546875,0.106
222,0.18514080287597365,0.935546875,0.104
223,0.19033353305372477,0.9375,0.102
224,0.1969243059716397,0.9375,0.1
225,0.20411424006391052,0.943359375,0.098
226,0.21150389454763333,0.9453125,0.096
227,0.21929298981426004,0.947265625,0.094
228,0.22648292390653085,0.94921875,0.092
229,0.23567006191332135,0.953125,0.09
230,0.24285999600559216,0.955078125,0.088
231,0.2530457359696425,0.958984375,0.086
232,0.2626323147593369,0.958984375,0.084
233,0.2740163770720991,0.9609375,0.082
234,0.28500099860195727,0.962890625,0.08
235,0.2957858997403635,0.96484375,0.078
236,0.3057719193129618,0.96875,0.076
237,0.3149590573197523,0.974609375,0.074
238,0.3271420011983224,0.974609375,0.072
239,0.341322148991412,0.974609375,0.07
240,0.3531056520870781,0.978515625,0.068
241,0.3640902736169363,0.978515625,0.066
242,0.378070701018574,0.98046875,0.064
243,0.39304973037747154,0.982421875,0.062
244,0.4120231675654084,0.982421875,0.06
245,0.42959856201318153,0.984375,0.058
246,0.44837227880966646,0.984375,0.056
247,0.46774515678050727,0.98828125,0.054
248,0.4919113241461953,0.990234375,0.052
249,0.5116836428999401,0.9921875,0.05
250,0.5350509286998203,0.9921875,0.048
251,0.5564210105851808,0.9921875,0.046
252,0.5877771120431396,0.9921875,0.044
253,0.6165368484122229,0.994140625,0.042
254,0.6474935090872778,0.994140625,0.04
255,0.676852406630717,0.99609375,0.038
256,0.7070101857399641,0.99609375,0.036
257,0.7399640503295386,0.998046875,0.034
258,0.7707209906131416,0.998046875,0.032
259,0.8032754144198123,0.998046875,0.03
260,0.8354303974435789,0.998046875,0.028
261,0.8629918114639504,0.998046875,0.026
262,0.8885560215698023,0.998046875,0.024
263,0.9131216297183943,0.998046875,0.022
264,0.9332933892550429,0.998046875,0.02
265,0.951068504094268,0.998046875,0.018
266,0.9646494907130018,1.0,0.016
267,0.9780307569402836,1.0,0.014
268,0.9868184541641701,1.0,0.012
269,0.9946075494307969,1.0,0.01
270,0.9966047533453165,1.0,0.008
271,0.9992011184341921,1.0,0.006
272,1.0,1.0,0.002
