,roc_fpr_nfm,roc_tpr_nfm,roc_threshold_nfm
0,0.0,0.0,1.996736
1,0.0,0.001953125,0.996736
2,0.0,0.107421875,0.9668399
3,0.00019972039145196724,0.107421875,0.9663079
4,0.00019972039145196724,0.19921875,0.9245422
5,0.0003994407829039345,0.19921875,0.9240501
6,0.0003994407829039345,0.205078125,0.91984516
7,0.0005991611743559018,0.205078125,0.917446
8,0.0005991611743559018,0.23046875,0.9047122
9,0.000798881565807869,0.23046875,0.90372515
10,0.000798881565807869,0.232421875,0.9037186
11,0.0009986019572598363,0.232421875,0.90363705
12,0.0009986019572598363,0.287109375,0.8796156
13,0.0013980427401637707,0.287109375,0.87618905
14,0.0013980427401637707,0.296875,0.8702114
15,0.001597763131615738,0.296875,0.86975086
16,0.001597763131615738,0.30078125,0.8694459
17,0.0017974835230677051,0.30078125,0.868899
18,0.0017974835230677051,0.3125,0.8644155
19,0.00219692430597164,0.3125,0.8609154
20,0.00219692430597164,0.328125,0.8542645
21,0.002396644697423607,0.328125,0.85218847
22,0.002396644697423607,0.345703125,0.8387443
23,0.0025963650888755742,0.345703125,0.8362656
24,0.0025963650888755742,0.37109375,0.8175734
25,0.0027960854803275414,0.37109375,0.8130077
26,0.0027960854803275414,0.388671875,0.7945875
27,0.0029958058717795086,0.388671875,0.79388994
28,0.0029958058717795086,0.41796875,0.77125263
29,0.003195526263231476,0.41796875,0.7705568
30,0.003195526263231476,0.44921875,0.7486596
31,0.0035949670461354103,0.44921875,0.7461794
32,0.0035949670461354103,0.470703125,0.7228868
33,0.0037946874375873775,0.470703125,0.72240484
34,0.0037946874375873775,0.47265625,0.7221885
35,0.003994407829039345,0.47265625,0.7213728
36,0.003994407829039345,0.474609375,0.7213643
37,0.00439384861194328,0.474609375,0.7201767
38,0.00439384861194328,0.478515625,0.7191943
39,0.005392450569203115,0.478515625,0.71380794
40,0.005392450569203115,0.48046875,0.71359026
41,0.005592170960655083,0.48046875,0.7112285
42,0.005592170960655083,0.490234375,0.70860136
43,0.0057918913521070505,0.490234375,0.70779246
44,0.0057918913521070505,0.498046875,0.70493925
45,0.005991611743559017,0.498046875,0.7028451
46,0.005991611743559017,0.50390625,0.7010895
47,0.006191332135010985,0.50390625,0.6983572
48,0.006191332135010985,0.5078125,0.6959874
49,0.006391052526462952,0.5078125,0.6948399
50,0.006391052526462952,0.513671875,0.6919594
51,0.006590772917914919,0.513671875,0.69178045
52,0.006590772917914919,0.53125,0.6838742
53,0.006790493309366886,0.53125,0.68369013
54,0.006790493309366886,0.533203125,0.683302
55,0.006990213700818854,0.533203125,0.6823051
56,0.006990213700818854,0.537109375,0.68126154
57,0.007589374875174755,0.537109375,0.67660004
58,0.007589374875174755,0.5390625,0.6755505
59,0.00798881565807869,0.5390625,0.67289627
60,0.00798881565807869,0.54296875,0.671806
61,0.008188536049530657,0.54296875,0.6717539
62,0.008188536049530657,0.544921875,0.6690672
63,0.008388256440982624,0.544921875,0.6681855
64,0.008388256440982624,0.560546875,0.6594862
65,0.008587976832434592,0.560546875,0.65884626
66,0.008587976832434592,0.583984375,0.6429745
67,0.00878769722388656,0.583984375,0.6428679
68,0.00878769722388656,0.591796875,0.63888806
69,0.008987417615338526,0.591796875,0.63825345
70,0.008987417615338526,0.599609375,0.63519526
71,0.009386858398242461,0.599609375,0.6336415
72,0.009386858398242461,0.60546875,0.6296166
73,0.009586578789694428,0.60546875,0.6293999
74,0.009586578789694428,0.61328125,0.62411803
75,0.009786299181146395,0.61328125,0.623663
76,0.009786299181146395,0.6171875,0.6136418
77,0.009986019572598362,0.6171875,0.612298
78,0.009986019572598362,0.619140625,0.6105682
79,0.01018573996405033,0.619140625,0.6079698
80,0.01018573996405033,0.623046875,0.6071728
81,0.010385460355502297,0.623046875,0.6061855
82,0.010385460355502297,0.625,0.6059701
83,0.01078490113840623,0.625,0.60451263
84,0.01078490113840623,0.6328125,0.6026575
85,0.010984621529858199,0.6328125,0.60110104
86,0.010984621529858199,0.634765625,0.6005956
87,0.012182943878570001,0.634765625,0.5940137
88,0.012182943878570001,0.63671875,0.5933696
89,0.01238266427002197,0.63671875,0.5910231
90,0.01238266427002197,0.642578125,0.5870352
91,0.012582384661473937,0.642578125,0.5859916
92,0.012582384661473937,0.6484375,0.5834992
93,0.01298182544437787,0.6484375,0.5820031
94,0.01298182544437787,0.654296875,0.5737967
95,0.01378070701018574,0.654296875,0.5709525
96,0.01378070701018574,0.658203125,0.5697211
97,0.013980427401637708,0.658203125,0.5685157
98,0.013980427401637708,0.66015625,0.5682125
99,0.014180147793089674,0.66015625,0.56524473
100,0.014180147793089674,0.662109375,0.56446207
101,0.014379868184541641,0.662109375,0.5638085
102,0.014379868184541641,0.6640625,0.5633629
103,0.01457958857599361,0.6640625,0.5629489
104,0.01457958857599361,0.666015625,0.56242543
105,0.01517874975034951,0.666015625,0.55824864
106,0.01517874975034951,0.66796875,0.55754393
107,0.015378470141801479,0.66796875,0.55307114
108,0.015378470141801479,0.669921875,0.55211186
109,0.016177351707609346,0.669921875,0.54473025
110,0.016177351707609346,0.671875,0.54359424
111,0.016377072099061314,0.671875,0.5425496
112,0.016377072099061314,0.673828125,0.5418649
113,0.016576792490513283,0.673828125,0.54091036
114,0.016576792490513283,0.677734375,0.53849924
115,0.016776512881965248,0.677734375,0.5346554
116,0.016776512881965248,0.681640625,0.53114504
117,0.016976233273417216,0.681640625,0.5291499
118,0.016976233273417216,0.6953125,0.51780665
119,0.017775114839225083,0.6953125,0.51246184
120,0.017775114839225083,0.69921875,0.51147413
121,0.018374276013580985,0.69921875,0.50833386
122,0.018374276013580985,0.703125,0.50740796
123,0.018773716796484922,0.703125,0.5047006
124,0.018773716796484922,0.70703125,0.50320774
125,0.019772318753744758,0.70703125,0.4952924
126,0.019772318753744758,0.708984375,0.49514246
127,0.019972039145196723,0.708984375,0.49459755
128,0.019972039145196723,0.7109375,0.4910791
129,0.02017175953664869,0.7109375,0.49092934
130,0.02017175953664869,0.71484375,0.4885759
131,0.020571200319552625,0.71484375,0.4857971
132,0.020571200319552625,0.71875,0.48476937
133,0.021370081885360496,0.71875,0.48007187
134,0.021370081885360496,0.720703125,0.47963154
135,0.02156980227681246,0.720703125,0.4791761
136,0.02156980227681246,0.72265625,0.47863898
137,0.02176952266826443,0.72265625,0.47546035
138,0.02176952266826443,0.728515625,0.4676906
139,0.021969243059716398,0.728515625,0.46762335
140,0.021969243059716398,0.732421875,0.4671369
141,0.022168963451168363,0.732421875,0.46588892
142,0.022168963451168363,0.734375,0.46334028
143,0.022967845016976234,0.734375,0.46087423
144,0.022967845016976234,0.740234375,0.4538574
145,0.023367285799880167,0.740234375,0.4525496
146,0.023367285799880167,0.74609375,0.44695404
147,0.02396644697423607,0.74609375,0.44187286
148,0.02396644697423607,0.75,0.4372173
149,0.024166167365688038,0.75,0.4353299
150,0.024166167365688038,0.751953125,0.43445706
151,0.02616337128020771,0.751953125,0.42705125
152,0.02616337128020771,0.755859375,0.42514345
153,0.02676253245456361,0.755859375,0.42164892
154,0.02676253245456361,0.7578125,0.41807187
155,0.02696225284601558,0.7578125,0.41694355
156,0.02696225284601558,0.759765625,0.41663188
157,0.027161973237467545,0.759765625,0.41649288
158,0.027161973237467545,0.76171875,0.4139388
159,0.027761134411823447,0.76171875,0.40400943
160,0.027761134411823447,0.763671875,0.40085578
161,0.02816057519472738,0.763671875,0.40054667
162,0.02816057519472738,0.765625,0.40044132
163,0.029758338326343118,0.765625,0.39649016
164,0.029758338326343118,0.767578125,0.3960923
165,0.03035749950069902,0.767578125,0.3919722
166,0.03035749950069902,0.771484375,0.38699824
167,0.03115638106650689,0.771484375,0.38543472
168,0.03115638106650689,0.775390625,0.38378015
169,0.031555821849410824,0.775390625,0.3829824
170,0.031555821849410824,0.77734375,0.38241923
171,0.03195526263231476,0.77734375,0.38108543
172,0.03195526263231476,0.779296875,0.38044202
173,0.03235470341521869,0.779296875,0.37907335
174,0.03235470341521869,0.78125,0.37906316
175,0.0347513481126423,0.78125,0.3628521
176,0.0347513481126423,0.787109375,0.36075538
177,0.035749950069902135,0.787109375,0.3598659
178,0.035749950069902135,0.791015625,0.35923898
179,0.03634911124425804,0.791015625,0.35727337
180,0.03634911124425804,0.794921875,0.35560018
181,0.03674855202716197,0.794921875,0.35446256
182,0.03674855202716197,0.796875,0.35404885
183,0.037747153984421807,0.796875,0.351762
184,0.037747153984421807,0.798828125,0.35134363
185,0.037946874375873775,0.798828125,0.35111988
