,roc_fpr_nfm,roc_tpr_nfm,roc_threshold_nfm
0,0.0,0.0,1.9998546
1,0.0,0.001953125,0.99985456
2,0.0,0.060546875,0.9965621
3,0.00019821605550049553,0.060546875,0.9962736
4,0.00019821605550049553,0.103515625,0.9930308
5,0.00039643211100099106,0.103515625,0.9930049
6,0.00039643211100099106,0.15234375,0.9868623
7,0.0005946481665014867,0.15234375,0.98567
8,0.0005946481665014867,0.19921875,0.9738952
9,0.0007928642220019821,0.19921875,0.97355664
10,0.0007928642220019821,0.228515625,0.96500015
11,0.0009910802775024777,0.228515625,0.9649807
12,0.0009910802775024777,0.29296875,0.94945025
13,0.0011892963330029733,0.29296875,0.94687504
14,0.0011892963330029733,0.32421875,0.9382043
15,0.0015857284440039642,0.32421875,0.9373146
16,0.0015857284440039642,0.330078125,0.9296364
17,0.00178394449950446,0.330078125,0.927616
18,0.00178394449950446,0.365234375,0.91498864
19,0.0019821605550049554,0.365234375,0.9148959
20,0.0019821605550049554,0.3671875,0.9147111
21,0.002180376610505451,0.3671875,0.91461885
22,0.002180376610505451,0.421875,0.8876063
23,0.0023785926660059467,0.421875,0.88746965
24,0.0023785926660059467,0.431640625,0.8789163
25,0.002576808721506442,0.431640625,0.87877095
26,0.002576808721506442,0.470703125,0.859553
27,0.0027750247770069376,0.470703125,0.856712
28,0.0027750247770069376,0.482421875,0.8481496
29,0.002973240832507433,0.482421875,0.84803915
30,0.002973240832507433,0.509765625,0.82370806
31,0.0031714568880079285,0.509765625,0.82334614
32,0.0031714568880079285,0.513671875,0.8193361
33,0.0033696729435084244,0.513671875,0.819291
34,0.0033696729435084244,0.529296875,0.80408883
35,0.00356788899900892,0.529296875,0.80174416
36,0.00356788899900892,0.548828125,0.780162
37,0.0037661050545094153,0.548828125,0.7782147
38,0.0037661050545094153,0.568359375,0.76973164
39,0.003964321110009911,0.568359375,0.7694453
40,0.003964321110009911,0.58203125,0.7612399
41,0.004162537165510407,0.58203125,0.76066244
42,0.004162537165510407,0.587890625,0.7514789
43,0.004360753221010902,0.587890625,0.7512049
44,0.004360753221010902,0.595703125,0.7447506
45,0.0045589692765113975,0.595703125,0.7409474
46,0.0045589692765113975,0.615234375,0.7215304
47,0.004757185332011893,0.615234375,0.71662724
48,0.004757185332011893,0.6171875,0.71555054
49,0.004955401387512388,0.6171875,0.7149813
50,0.004955401387512388,0.62109375,0.7111967
51,0.005153617443012884,0.62109375,0.7052945
52,0.005153617443012884,0.625,0.7003718
53,0.005351833498513379,0.625,0.69715846
54,0.005351833498513379,0.630859375,0.6939618
55,0.005550049554013875,0.630859375,0.69027185
56,0.005550049554013875,0.634765625,0.68866104
57,0.005748265609514371,0.634765625,0.6886243
58,0.005748265609514371,0.63671875,0.6873306
59,0.006144697720515362,0.63671875,0.6802101
60,0.006144697720515362,0.638671875,0.6716844
61,0.006342913776015857,0.638671875,0.6706283
62,0.006342913776015857,0.640625,0.6678245
63,0.006739345887016849,0.640625,0.66200167
64,0.006739345887016849,0.65234375,0.6551037
65,0.00713577799801784,0.65234375,0.65081537
66,0.00713577799801784,0.662109375,0.64072615
67,0.007333994053518335,0.662109375,0.633869
68,0.007333994053518335,0.6640625,0.6337636
69,0.0075322101090188305,0.6640625,0.63307714
70,0.0075322101090188305,0.669921875,0.6286695
71,0.007730426164519326,0.669921875,0.62815547
72,0.007730426164519326,0.677734375,0.6243392
73,0.007928642220019821,0.677734375,0.6232054
74,0.007928642220019821,0.6796875,0.6222413
75,0.008325074331020813,0.6796875,0.6171463
76,0.008325074331020813,0.681640625,0.61575025
77,0.008523290386521309,0.681640625,0.61344534
78,0.008523290386521309,0.685546875,0.6098529
79,0.008721506442021803,0.685546875,0.6068313
80,0.008721506442021803,0.6875,0.6044751
81,0.008919722497522299,0.6875,0.60281855
82,0.008919722497522299,0.69140625,0.5923502
83,0.009316154608523291,0.69140625,0.59040314
84,0.009316154608523291,0.6953125,0.5853243
85,0.009514370664023787,0.6953125,0.58511424
