,roc_fpr_nfm,roc_tpr_nfm,roc_threshold_nfm
0,0.0,0.0,1.9997689
1,0.0,0.001953125,0.99976885
2,0.0,0.216796875,0.99054354
3,0.00019912385503783353,0.216796875,0.9904041
4,0.00019912385503783353,0.2890625,0.9844718
5,0.00039824771007566706,0.2890625,0.9841659
6,0.00039824771007566706,0.3203125,0.9820628
7,0.0005973715651135006,0.3203125,0.98204917
8,0.0005973715651135006,0.34375,0.9803919
9,0.0007964954201513341,0.34375,0.9803381
10,0.0007964954201513341,0.36328125,0.97841084
11,0.0009956192751891676,0.36328125,0.9781059
12,0.0009956192751891676,0.390625,0.9731597
13,0.0011947431302270011,0.390625,0.9727895
14,0.0011947431302270011,0.404296875,0.97035855
15,0.0013938669852648347,0.404296875,0.9702686
16,0.0013938669852648347,0.40625,0.96943474
17,0.0015929908403026682,0.40625,0.9690756
18,0.0015929908403026682,0.443359375,0.96190387
19,0.0017921146953405018,0.443359375,0.96115994
20,0.0017921146953405018,0.4921875,0.9548594
21,0.001991238550378335,0.4921875,0.95479566
22,0.001991238550378335,0.5078125,0.9520756
23,0.0023894862604540022,0.5078125,0.95118487
24,0.0023894862604540022,0.537109375,0.94254035
25,0.002588610115491836,0.537109375,0.94213915
26,0.002588610115491836,0.546875,0.9375208
27,0.002986857825567503,0.546875,0.93522435
28,0.002986857825567503,0.552734375,0.9326894
29,0.0031859816806053365,0.552734375,0.93237257
30,0.0031859816806053365,0.556640625,0.9315611
31,0.0033851055356431702,0.556640625,0.92976344
32,0.0033851055356431702,0.568359375,0.9267945
33,0.0035842293906810036,0.568359375,0.926515
34,0.0035842293906810036,0.5703125,0.9260539
35,0.003783353245718837,0.5703125,0.9257891
36,0.003783353245718837,0.58984375,0.9137889
37,0.00398247710075667,0.58984375,0.91178674
38,0.00398247710075667,0.60546875,0.9058716
39,0.004181600955794504,0.60546875,0.90529644
40,0.004181600955794504,0.607421875,0.905218
41,0.004380724810832338,0.607421875,0.90463376
42,0.004380724810832338,0.615234375,0.90356374
43,0.004579848665870172,0.615234375,0.9031153
