,roc_fpr_nfm,roc_tpr_nfm,roc_threshold_nfm
0,0.0,0.0,1.9985709
1,0.0,0.001953125,0.9985709
2,0.0,0.083984375,0.9782593
3,0.000198294665873488,0.083984375,0.97811985
4,0.000198294665873488,0.162109375,0.9615725
5,0.000396589331746976,0.162109375,0.96035576
6,0.000396589331746976,0.189453125,0.9527466
7,0.000594883997620464,0.189453125,0.9522326
8,0.000594883997620464,0.208984375,0.93979114
9,0.000793178663493952,0.208984375,0.9393287
10,0.000793178663493952,0.2109375,0.9389745
11,0.00099147332936744,0.2109375,0.9387344
12,0.00099147332936744,0.21875,0.9370135
13,0.001388062661114416,0.21875,0.9361305
14,0.001388062661114416,0.251953125,0.9199312
15,0.001586357326987904,0.251953125,0.91959655
16,0.001586357326987904,0.26171875,0.912257
17,0.001784651992861392,0.26171875,0.91200733
18,0.001784651992861392,0.27734375,0.89804375
19,0.00198294665873488,0.27734375,0.89594024
20,0.00198294665873488,0.328125,0.8590541
21,0.002181241324608368,0.328125,0.8587248
22,0.002181241324608368,0.41015625,0.78015935
23,0.002379535990481856,0.41015625,0.7755101
24,0.002379535990481856,0.431640625,0.7590879
25,0.002577830656355344,0.431640625,0.7574009
26,0.002577830656355344,0.435546875,0.7566329
27,0.002776125322228832,0.435546875,0.7555425
28,0.002776125322228832,0.4375,0.7532391
29,0.00297441998810232,0.4375,0.75116426
30,0.00297441998810232,0.46875,0.7257333
31,0.003172714653975808,0.46875,0.72528934
32,0.003172714653975808,0.47265625,0.72329587
33,0.0033710093198492963,0.47265625,0.71706825
34,0.0033710093198492963,0.4765625,0.71392137
35,0.003569303985722784,0.4765625,0.7127925
36,0.003569303985722784,0.48046875,0.71149343
37,0.003767598651596272,0.48046875,0.7114146
38,0.003767598651596272,0.501953125,0.7028399
39,0.00396589331746976,0.501953125,0.7011933
40,0.00396589331746976,0.51953125,0.6868526
41,0.004164187983343248,0.51953125,0.68209064
42,0.004164187983343248,0.5234375,0.6758836
43,0.004362482649216736,0.5234375,0.6736831
44,0.004362482649216736,0.525390625,0.6734505
45,0.004759071980963712,0.525390625,0.67265564
46,0.004759071980963712,0.529296875,0.6651213
47,0.0049573666468372005,0.529296875,0.66508263
48,0.0049573666468372005,0.53125,0.66502297
49,0.005155661312710688,0.53125,0.66468
50,0.005155661312710688,0.541015625,0.6597116
51,0.005552250644457664,0.541015625,0.6561422
52,0.005552250644457664,0.572265625,0.63792855
53,0.005750545310331152,0.572265625,0.63707554
54,0.005750545310331152,0.58203125,0.6307185
55,0.00594883997620464,0.58203125,0.62958163
56,0.00594883997620464,0.58984375,0.62219346
57,0.006345429307951616,0.58984375,0.6205511
58,0.006345429307951616,0.59375,0.6164682
59,0.006543723973825104,0.59375,0.61615616
60,0.006543723973825104,0.595703125,0.6145607
61,0.0067420186396985925,0.595703125,0.61339694
62,0.0067420186396985925,0.59765625,0.60894054
63,0.00694031330557208,0.59765625,0.60842353
64,0.00694031330557208,0.599609375,0.60755605
65,0.007336902637319056,0.599609375,0.60547584
66,0.007336902637319056,0.6015625,0.6052582
67,0.007535197303192544,0.6015625,0.60474
68,0.007535197303192544,0.603515625,0.60437536
69,0.007733491969066032,0.603515625,0.5991273
70,0.007733491969066032,0.60546875,0.5984036
71,0.008328375966686495,0.60546875,0.59416306
72,0.008328375966686495,0.62109375,0.5825209
73,0.008526670632559984,0.62109375,0.5823748
74,0.008526670632559984,0.625,0.57663494
75,0.00892325996430696,0.625,0.57133377
76,0.00892325996430696,0.62890625,0.5672865
77,0.009319849296053936,0.62890625,0.56346846
78,0.009319849296053936,0.6328125,0.5632006
79,0.009518143961927425,0.6328125,0.56050843
80,0.009518143961927425,0.634765625,0.5589556
81,0.009716438627800913,0.634765625,0.5573866
82,0.009716438627800913,0.63671875,0.55628526
83,0.009914733293674401,0.63671875,0.5532511
84,0.009914733293674401,0.646484375,0.5349396
85,0.010113027959547887,0.646484375,0.53420335
86,0.010113027959547887,0.6640625,0.52450645
87,0.010311322625421376,0.6640625,0.5231632
88,0.010311322625421376,0.671875,0.5142654
89,0.010509617291294864,0.671875,0.50707424
90,0.010509617291294864,0.67578125,0.506208
91,0.010707911957168352,0.67578125,0.5058275
92,0.010707911957168352,0.6796875,0.4946984
93,0.011104501288915328,0.6796875,0.4881986
94,0.011104501288915328,0.69921875,0.46950376
95,0.011699385286535793,0.69921875,0.4662395
96,0.011699385286535793,0.703125,0.46080166
97,0.01189767995240928,0.703125,0.4596263
98,0.01189767995240928,0.72265625,0.44735596
99,0.012294269284156256,0.72265625,0.44646838
100,0.012294269284156256,0.728515625,0.4413713
101,0.012690858615903232,0.728515625,0.4385825
102,0.012690858615903232,0.73046875,0.4350925
103,0.01288915328177672,0.73046875,0.4349439
104,0.01288915328177672,0.736328125,0.42898494
105,0.013087447947650209,0.736328125,0.42696682
106,0.013087447947650209,0.744140625,0.4230116
107,0.013484037279397185,0.744140625,0.4206893
108,0.013484037279397185,0.74609375,0.4194591
109,0.014078921277017648,0.74609375,0.41623408
110,0.014078921277017648,0.755859375,0.41043
111,0.015070394606385089,0.755859375,0.40382233
112,0.015070394606385089,0.759765625,0.39906973
113,0.015268689272258577,0.759765625,0.39641127
114,0.015268689272258577,0.76171875,0.39576128
115,0.01586357326987904,0.76171875,0.38869292
116,0.01586357326987904,0.767578125,0.3863941
117,0.016260162601626018,0.767578125,0.3837887
118,0.016260162601626018,0.76953125,0.38024345
119,0.017251635930993457,0.76953125,0.37518972
120,0.017251635930993457,0.771484375,0.37496507
121,0.017648225262740434,0.771484375,0.36717623
122,0.017648225262740434,0.7734375,0.36591583
123,0.01784651992861392,0.7734375,0.36546952
124,0.01784651992861392,0.775390625,0.35957864
125,0.01804481459448741,0.775390625,0.35692894
126,0.01804481459448741,0.77734375,0.35350972
127,0.018243109260360896,0.77734375,0.34902874
128,0.018243109260360896,0.779296875,0.34882408
129,0.018441403926234383,0.779296875,0.34785387
130,0.018441403926234383,0.78125,0.34764227
131,0.01883799325798136,0.78125,0.3373874
132,0.01883799325798136,0.783203125,0.33662146
133,0.019234582589728336,0.783203125,0.33208534
134,0.019234582589728336,0.78515625,0.3278579
135,0.020226055919095775,0.78515625,0.32143933
136,0.020226055919095775,0.787109375,0.31976575
137,0.02082093991671624,0.787109375,0.3191293
138,0.02082093991671624,0.7890625,0.31868273
139,0.021217529248463218,0.7890625,0.3163655
140,0.021217529248463218,0.791015625,0.31505522
141,0.021614118580210194,0.791015625,0.3118585
142,0.021614118580210194,0.79296875,0.31175467
143,0.02300218124132461,0.79296875,0.29968208
144,0.02300218124132461,0.794921875,0.29875147
145,0.023200475907198096,0.794921875,0.29701817
146,0.023200475907198096,0.796875,0.296741
147,0.023597065238945072,0.796875,0.2962526
148,0.023597065238945072,0.80078125,0.29516268
149,0.02379535990481856,0.80078125,0.29411092
150,0.02379535990481856,0.8046875,0.29239285
151,0.02399365457069205,0.8046875,0.29045016
152,0.02399365457069205,0.806640625,0.28917912
153,0.024390243902439025,0.806640625,0.28669453
154,0.024390243902439025,0.810546875,0.28545386
155,0.025381717231806464,0.810546875,0.27937043
156,0.025381717231806464,0.814453125,0.2758599
157,0.026373190561173904,0.814453125,0.2705781
158,0.026373190561173904,0.81640625,0.2692983
159,0.026571485227047394,0.81640625,0.2682842
160,0.026571485227047394,0.82421875,0.26490396
161,0.02676977989292088,0.82421875,0.26186028
162,0.02676977989292088,0.828125,0.26013422
163,0.027562958556414833,0.828125,0.2569124
164,0.027562958556414833,0.830078125,0.25522336
165,0.028356137219908786,0.830078125,0.2530141
166,0.028356137219908786,0.83203125,0.25240475
167,0.028554431885782272,0.83203125,0.25085396
168,0.028554431885782272,0.833984375,0.25074312
169,0.028752726551655762,0.833984375,0.24970353
170,0.028752726551655762,0.8359375,0.24908671
171,0.029149315883402735,0.8359375,0.24771148
172,0.029149315883402735,0.837890625,0.24758607
