,roc_fpr_nfm,roc_tpr_nfm,roc_threshold_nfm
0,0.0,0.0,1.9999781
1,0.0,0.001953125,0.9999781
2,0.0,0.181640625,0.99729276
3,0.0001990049751243781,0.181640625,0.9972652
4,0.0001990049751243781,0.34375,0.9896458
5,0.0003980099502487562,0.34375,0.98961616
6,0.0003980099502487562,0.345703125,0.9895465
7,0.0005970149253731343,0.345703125,0.9887514
8,0.0005970149253731343,0.35546875,0.9868741
9,0.0007960199004975124,0.35546875,0.98681116
10,0.0007960199004975124,0.37890625,0.98544437
11,0.0009950248756218905,0.37890625,0.9852812
12,0.0009950248756218905,0.38671875,0.984843
13,0.0011940298507462687,0.38671875,0.98409295
14,0.0011940298507462687,0.470703125,0.9710338
15,0.0013930348258706469,0.470703125,0.9706079
16,0.0013930348258706469,0.47265625,0.9704048
17,0.0015920398009950248,0.47265625,0.97018695
18,0.0015920398009950248,0.48828125,0.9682096
19,0.001791044776119403,0.48828125,0.9675547
20,0.001791044776119403,0.494140625,0.9653925
21,0.001990049751243781,0.494140625,0.96487
22,0.001990049751243781,0.50390625,0.962807
23,0.0021890547263681594,0.50390625,0.96168995
24,0.0021890547263681594,0.505859375,0.96160185
25,0.0023880597014925373,0.505859375,0.9593979
26,0.0023880597014925373,0.509765625,0.9587643
27,0.0025870646766169153,0.509765625,0.9585212
28,0.0025870646766169153,0.517578125,0.95593816
29,0.0027860696517412937,0.517578125,0.95510095
30,0.0027860696517412937,0.5234375,0.95456403
31,0.0029850746268656717,0.5234375,0.95368147
32,0.0029850746268656717,0.53125,0.95035416
33,0.0031840796019900496,0.53125,0.94965583
34,0.0031840796019900496,0.55859375,0.94349223
35,0.003383084577114428,0.55859375,0.943154
36,0.003383084577114428,0.595703125,0.9338956
37,0.003582089552238806,0.595703125,0.93370605
38,0.003582089552238806,0.59765625,0.93351895
39,0.003980099502487562,0.59765625,0.9320444
40,0.003980099502487562,0.6015625,0.9312712
41,0.00417910447761194,0.6015625,0.9300263
42,0.00417910447761194,0.6171875,0.9213633
43,0.004378109452736319,0.6171875,0.92129445
44,0.004378109452736319,0.634765625,0.9109814
45,0.004577114427860697,0.634765625,0.91084236
46,0.004577114427860697,0.64453125,0.9071607
47,0.004975124378109453,0.64453125,0.9066942
48,0.004975124378109453,0.662109375,0.89739525
49,0.005174129353233831,0.662109375,0.8970968
50,0.005174129353233831,0.671875,0.8929441
51,0.005771144278606965,0.671875,0.88518643
52,0.005771144278606965,0.69140625,0.8722153
53,0.005970149253731343,0.69140625,0.87218004
54,0.005970149253731343,0.697265625,0.8706476
55,0.006169154228855721,0.697265625,0.87061346
56,0.006169154228855721,0.69921875,0.8700949
57,0.006368159203980099,0.69921875,0.86837023
58,0.006368159203980099,0.71875,0.8569733
59,0.006567164179104477,0.71875,0.85667473
60,0.006567164179104477,0.7265625,0.8549708
61,0.006766169154228856,0.7265625,0.8544277
62,0.006766169154228856,0.73828125,0.8426887
63,0.006965174129353234,0.73828125,0.8378289
64,0.006965174129353234,0.759765625,0.8228122
65,0.00736318407960199,0.759765625,0.82224464
66,0.00736318407960199,0.76171875,0.82163674
67,0.007761194029850746,0.76171875,0.81736207
68,0.007761194029850746,0.76953125,0.81458867
69,0.007960199004975124,0.76953125,0.81176746
70,0.007960199004975124,0.7734375,0.8098386
71,0.008159203980099502,0.7734375,0.8006394
72,0.008159203980099502,0.775390625,0.7995553
73,0.00835820895522388,0.775390625,0.7982501
74,0.00835820895522388,0.78125,0.79320365
75,0.00855721393034826,0.78125,0.7892648
76,0.00855721393034826,0.783203125,0.7822285
77,0.008756218905472637,0.783203125,0.7762956
78,0.008756218905472637,0.787109375,0.7748282
79,0.008955223880597015,0.787109375,0.77373326
80,0.008955223880597015,0.791015625,0.770016
81,0.009353233830845771,0.791015625,0.7658422
82,0.009353233830845771,0.796875,0.762722
83,0.00955223880597015,0.796875,0.75900984
84,0.00955223880597015,0.806640625,0.73749727
85,0.009751243781094527,0.806640625,0.7357391
86,0.009751243781094527,0.810546875,0.7332387
87,0.010149253731343283,0.810546875,0.7304785
88,0.010149253731343283,0.8125,0.72873443
89,0.010348258706467661,0.8125,0.7269962
90,0.010348258706467661,0.81640625,0.72376305
91,0.01054726368159204,0.81640625,0.72299546
92,0.01054726368159204,0.818359375,0.7216467
93,0.010945273631840797,0.818359375,0.7162733
94,0.010945273631840797,0.822265625,0.71263385
95,0.011940298507462687,0.822265625,0.6986527
96,0.011940298507462687,0.828125,0.68923795
97,0.012139303482587065,0.828125,0.6891146
98,0.012139303482587065,0.830078125,0.6867378
99,0.01253731343283582,0.830078125,0.6864664
100,0.01253731343283582,0.83203125,0.6849188
101,0.012736318407960199,0.83203125,0.68447006
102,0.012736318407960199,0.845703125,0.65918785
103,0.012935323383084577,0.845703125,0.65867984
104,0.012935323383084577,0.84765625,0.65706974
105,0.013532338308457712,0.84765625,0.64545953
106,0.013532338308457712,0.849609375,0.6401975
107,0.01373134328358209,0.849609375,0.6354529
108,0.01373134328358209,0.8515625,0.6343464
109,0.014328358208955224,0.8515625,0.6327795
110,0.014328358208955224,0.853515625,0.62562513
111,0.014925373134328358,0.853515625,0.61886925
112,0.014925373134328358,0.857421875,0.6126644
113,0.015124378109452736,0.857421875,0.61207163
114,0.015124378109452736,0.859375,0.6103897
115,0.015323383084577114,0.859375,0.60356516
116,0.015323383084577114,0.861328125,0.6027587
117,0.015522388059701492,0.861328125,0.60256875
118,0.015522388059701492,0.865234375,0.59282583
119,0.01671641791044776,0.865234375,0.5796774
120,0.01671641791044776,0.8671875,0.5796122
121,0.017313432835820895,0.8671875,0.57589513
122,0.017313432835820895,0.87109375,0.5706532
123,0.018308457711442787,0.87109375,0.5570571
124,0.018308457711442787,0.873046875,0.555815
125,0.018507462686567163,0.873046875,0.5532235
126,0.018507462686567163,0.875,0.55073583
127,0.01890547263681592,0.875,0.54143685
128,0.01890547263681592,0.876953125,0.5392881
129,0.0191044776119403,0.876953125,0.5385492
130,0.0191044776119403,0.87890625,0.5367905
131,0.019502487562189055,0.87890625,0.5348071
132,0.019502487562189055,0.8828125,0.530001
133,0.019701492537313434,0.8828125,0.52467203
134,0.019701492537313434,0.884765625,0.51225185
135,0.020497512437810946,0.884765625,0.48812187
136,0.020497512437810946,0.89453125,0.47839692
137,0.021492537313432834,0.89453125,0.4358734
138,0.021492537313432834,0.896484375,0.43289006
139,0.021691542288557214,0.896484375,0.43093693
140,0.021691542288557214,0.8984375,0.42863753
141,0.023283582089552238,0.8984375,0.41938424
142,0.023283582089552238,0.900390625,0.4171115
143,0.023681592039800994,0.900390625,0.41427076
144,0.023681592039800994,0.90234375,0.40909058
145,0.023880597014925373,0.90234375,0.40762186
146,0.023880597014925373,0.904296875,0.40551236
147,0.024676616915422885,0.904296875,0.38849086
148,0.024676616915422885,0.908203125,0.3856795
149,0.02527363184079602,0.908203125,0.37957388
150,0.02527363184079602,0.91015625,0.37906152
151,0.025472636815920397,0.91015625,0.37734693
