,roc_fpr_nfm,roc_tpr_nfm,roc_threshold_nfm
0,0.0,0.0,1.9999775
1,0.0,0.001953125,0.99997747
2,0.0,0.09375,0.99915797
3,0.00019876764062810574,0.09375,0.9991199
4,0.00019876764062810574,0.376953125,0.98299
5,0.0003975352812562115,0.376953125,0.98279595
6,0.0003975352812562115,0.39453125,0.9814371
7,0.0005963029218843172,0.39453125,0.9811517
8,0.0005963029218843172,0.416015625,0.9786259
9,0.000795070562512423,0.416015625,0.97841305
10,0.000795070562512423,0.4453125,0.97295564
11,0.0009938382031405286,0.4453125,0.97277653
12,0.0009938382031405286,0.455078125,0.9721015
13,0.0011926058437686344,0.455078125,0.971824
14,0.0011926058437686344,0.458984375,0.9712938
15,0.0013913734843967402,0.458984375,0.97097695
16,0.0013913734843967402,0.4609375,0.9703598
17,0.001590141125024846,0.4609375,0.9697542
18,0.001590141125024846,0.470703125,0.96755606
19,0.0019876764062810573,0.470703125,0.9670371
20,0.0019876764062810573,0.486328125,0.96399665
21,0.002385211687537269,0.486328125,0.9631528
22,0.002385211687537269,0.4921875,0.96166354
23,0.002583979328165375,0.4921875,0.96032774
24,0.002583979328165375,0.515625,0.9551588
25,0.0027827469687934803,0.515625,0.95511293
26,0.0027827469687934803,0.53515625,0.9529041
27,0.0029815146094215863,0.53515625,0.9526988
28,0.0029815146094215863,0.537109375,0.9525801
29,0.003379049890677798,0.537109375,0.9519834
30,0.003379049890677798,0.5390625,0.9518716
31,0.0035778175313059034,0.5390625,0.9511713
32,0.0035778175313059034,0.5546875,0.9496579
33,0.003776585171934009,0.5546875,0.9493766
34,0.003776585171934009,0.578125,0.9453445
35,0.0039753528125621145,0.578125,0.945344
36,0.0039753528125621145,0.580078125,0.9447175
37,0.0041741204531902205,0.580078125,0.94433606
38,0.0041741204531902205,0.583984375,0.9433096
39,0.0043728880938183265,0.583984375,0.94232386
40,0.0043728880938183265,0.5859375,0.941782
41,0.004770423375074538,0.5859375,0.93973136
42,0.004770423375074538,0.587890625,0.939464
43,0.004969191015702644,0.587890625,0.9386964
44,0.004969191015702644,0.58984375,0.9378381
45,0.00516795865633075,0.58984375,0.93729734
46,0.00516795865633075,0.607421875,0.93239355
47,0.005366726296958855,0.607421875,0.9322134
48,0.005366726296958855,0.638671875,0.9221914
49,0.005764261578215067,0.638671875,0.92129326
50,0.005764261578215067,0.64453125,0.9187175
51,0.00655933214072749,0.64453125,0.9139439
52,0.00655933214072749,0.65625,0.9087336
53,0.007155635062611807,0.65625,0.9070455
54,0.007155635062611807,0.66015625,0.90256155
55,0.007553170343868018,0.66015625,0.9002719
56,0.007553170343868018,0.671875,0.886233
57,0.007751937984496124,0.671875,0.8849939
58,0.007751937984496124,0.677734375,0.8809017
59,0.007950705625124229,0.677734375,0.87814856
60,0.007950705625124229,0.68359375,0.875456
61,0.008149473265752336,0.68359375,0.8731061
62,0.008149473265752336,0.685546875,0.87249684
63,0.008547008547008548,0.685546875,0.8671918
64,0.008547008547008548,0.69140625,0.8601134
65,0.008944543828264758,0.69140625,0.8576567
66,0.008944543828264758,0.6953125,0.8563477
67,0.009143311468892865,0.6953125,0.85465795
68,0.009143311468892865,0.697265625,0.8538965
69,0.00934207910952097,0.697265625,0.85388553
70,0.00934207910952097,0.705078125,0.8509269
71,0.009540846750149075,0.705078125,0.8484185
72,0.009540846750149075,0.708984375,0.8454293
73,0.009739614390777182,0.708984375,0.8447014
74,0.009739614390777182,0.7265625,0.8347105
75,0.010137149672033392,0.7265625,0.830266
76,0.010137149672033392,0.728515625,0.82934374
77,0.01073345259391771,0.728515625,0.82786906
78,0.01073345259391771,0.732421875,0.8268616
79,0.010932220234545816,0.732421875,0.8258431
80,0.010932220234545816,0.740234375,0.8237125
81,0.011130987875173921,0.740234375,0.82018363
82,0.011130987875173921,0.7421875,0.81547344
83,0.011727290797058238,0.7421875,0.8072053
84,0.011727290797058238,0.744140625,0.80692816
85,0.011926058437686345,0.744140625,0.8056686
86,0.011926058437686345,0.751953125,0.7967184
87,0.01212482607831445,0.751953125,0.7940815
88,0.01212482607831445,0.75390625,0.7891912
89,0.012323593718942556,0.75390625,0.78039426
90,0.012323593718942556,0.755859375,0.7788997
91,0.012522361359570662,0.755859375,0.77873266
92,0.012522361359570662,0.7578125,0.77717924
93,0.012721129000198768,0.7578125,0.7769028
94,0.012721129000198768,0.76171875,0.77287143
95,0.012919896640826873,0.76171875,0.771487
96,0.012919896640826873,0.76953125,0.7571708
97,0.01311866428145498,0.76953125,0.7538682
98,0.01311866428145498,0.7734375,0.75268334
99,0.013516199562711191,0.7734375,0.74145496
100,0.013516199562711191,0.783203125,0.72975886
101,0.013913734843967402,0.783203125,0.726314
102,0.013913734843967402,0.78515625,0.7243771
103,0.014112502484595509,0.78515625,0.7212853
104,0.014112502484595509,0.79296875,0.71579313
