,roc_fpr,roc_tpr,roc_threshold
0,0.0,0.0,1.9998180270195007
1,0.0,0.001953125,0.9998180270195007
2,0.0,0.046875,0.993255615234375
3,0.00019868865487780648,0.046875,0.9931508302688599
4,0.00019868865487780648,0.1484375,0.9345282912254333
5,0.00039737730975561295,0.1484375,0.9328827857971191
6,0.00039737730975561295,0.162109375,0.9213690161705017
7,0.0005960659646334195,0.162109375,0.9204952120780945
8,0.0005960659646334195,0.17578125,0.8903502821922302
9,0.0007947546195112259,0.17578125,0.8900789618492126
10,0.0007947546195112259,0.177734375,0.8874465227127075
11,0.0009934432743890324,0.177734375,0.8871837258338928
12,0.0009934432743890324,0.19921875,0.8717759251594543
13,0.0013908205841446453,0.19921875,0.869687557220459
14,0.0013908205841446453,0.21484375,0.8522836565971375
15,0.0015895092390224518,0.21484375,0.8460195064544678
16,0.0015895092390224518,0.220703125,0.8407202363014221
17,0.0017881978939002583,0.220703125,0.8344787955284119
18,0.0017881978939002583,0.228515625,0.807532012462616
19,0.001986886548778065,0.228515625,0.8061909079551697
20,0.001986886548778065,0.23828125,0.7850648760795593
21,0.002185575203655871,0.23828125,0.7841230630874634
22,0.002185575203655871,0.240234375,0.7762330770492554
23,0.002384263858533678,0.240234375,0.7705668210983276
24,0.002384263858533678,0.24609375,0.7654789090156555
25,0.0025829525134114842,0.24609375,0.7612621784210205
26,0.0025829525134114842,0.267578125,0.7424516677856445
27,0.0029803298231670973,0.267578125,0.7392165064811707
28,0.0029803298231670973,0.271484375,0.7339629530906677
29,0.0031790184780449036,0.271484375,0.732927680015564
30,0.0031790184780449036,0.28515625,0.7211748361587524
31,0.00337770713292271,0.28515625,0.7204142808914185
32,0.00337770713292271,0.291015625,0.7158774733543396
33,0.0035763957878005167,0.291015625,0.7157790064811707
34,0.0035763957878005167,0.294921875,0.7113633751869202
35,0.003775084442678323,0.294921875,0.7104467153549194
36,0.003775084442678323,0.298828125,0.700350284576416
37,0.00397377309755613,0.298828125,0.696374237537384
38,0.00397377309755613,0.30078125,0.6919501423835754
39,0.004172461752433936,0.30078125,0.6897092461585999
40,0.004172461752433936,0.302734375,0.6897053122520447
41,0.004371150407311742,0.302734375,0.688557505607605
42,0.004371150407311742,0.31640625,0.6796668171882629
43,0.004768527717067356,0.31640625,0.6754668354988098
44,0.004768527717067356,0.3203125,0.6729474663734436
45,0.0051659050268229685,0.3203125,0.6714624166488647
46,0.0051659050268229685,0.322265625,0.6645280718803406
47,0.005364593681700775,0.322265625,0.6594499945640564
48,0.005364593681700775,0.326171875,0.65636146068573
49,0.006159348301212001,0.326171875,0.6526849865913391
50,0.006159348301212001,0.33984375,0.6410921216011047
51,0.006358036956089807,0.33984375,0.6394451260566711
52,0.006358036956089807,0.341796875,0.6364040970802307
53,0.00675541426584542,0.341796875,0.6339880228042603
54,0.00675541426584542,0.345703125,0.631672203540802
55,0.006954102920723227,0.345703125,0.6309194564819336
56,0.006954102920723227,0.3515625,0.6295708417892456
57,0.007152791575601033,0.3515625,0.6290655732154846
58,0.007152791575601033,0.353515625,0.6282951831817627
59,0.007550168885356646,0.353515625,0.6258221864700317
60,0.007550168885356646,0.35546875,0.6257074475288391
61,0.00794754619511226,0.35546875,0.6239510774612427
62,0.00794754619511226,0.357421875,0.6235851049423218
63,0.008344923504867872,0.357421875,0.6189529299736023
64,0.008344923504867872,0.359375,0.6175288558006287
65,0.008742300814623485,0.359375,0.6167080402374268
66,0.008742300814623485,0.361328125,0.6164348125457764
67,0.008940989469501292,0.361328125,0.6153340339660645
68,0.008940989469501292,0.369140625,0.6110436916351318
69,0.009139678124379097,0.369140625,0.6108812093734741
70,0.009139678124379097,0.37109375,0.6103952527046204
71,0.010331810053645937,0.37109375,0.6012715101242065
72,0.010331810053645937,0.375,0.5975494980812073
73,0.01072918736340155,0.375,0.597506582736969
74,0.01072918736340155,0.37890625,0.5958470106124878
75,0.011126564673157162,0.37890625,0.591829240322113
76,0.011126564673157162,0.384765625,0.5892461538314819
77,0.012120007947546195,0.384765625,0.5865404009819031
78,0.012120007947546195,0.38671875,0.5860451459884644
79,0.013113451221935227,0.38671875,0.5804402828216553
80,0.013113451221935227,0.39453125,0.576050877571106
81,0.013312139876813034,0.39453125,0.5757702589035034
82,0.013312139876813034,0.396484375,0.5754308700561523
83,0.01351082853169084,0.396484375,0.575350284576416
84,0.01351082853169084,0.3984375,0.5689195394515991
85,0.01470296046095768,0.3984375,0.5533323287963867
86,0.01470296046095768,0.40234375,0.5470959544181824
87,0.014901649115835486,0.40234375,0.5464549660682678
88,0.014901649115835486,0.404296875,0.5451355576515198
89,0.015299026425591099,0.404296875,0.5439695119857788
90,0.015299026425591099,0.40625,0.5438211560249329
91,0.01589509239022452,0.40625,0.5396516919136047
92,0.01589509239022452,0.41015625,0.5384239554405212
93,0.016093781045102326,0.41015625,0.5379488468170166
94,0.016093781045102326,0.4140625,0.5362722873687744
95,0.016491158354857937,0.4140625,0.5358110070228577
96,0.016491158354857937,0.416015625,0.5353822708129883
97,0.016689847009735744,0.416015625,0.5351994037628174
98,0.016689847009735744,0.41796875,0.5349588990211487
99,0.01688853566461355,0.41796875,0.5348966121673584
100,0.01688853566461355,0.419921875,0.5345684885978699
101,0.01708722431949136,0.419921875,0.5344223976135254
102,0.01708722431949136,0.4296875,0.5303111672401428
103,0.01748460162924697,0.4296875,0.5285705327987671
104,0.01748460162924697,0.431640625,0.5284192562103271
105,0.017881978939002584,0.431640625,0.5281709432601929
106,0.017881978939002584,0.43359375,0.5278089642524719
