,roc_fpr,roc_tpr,roc_threshold
0,0.0,0.0,4.912423
1,0.0,0.001953125,3.9124231
2,0.0,0.0390625,2.6976974
3,0.00019892580067634773,0.0390625,2.6906638
4,0.00019892580067634773,0.04296875,2.678238
5,0.00039785160135269546,0.04296875,2.6733992
6,0.00039785160135269546,0.05859375,2.591202
7,0.0005967774020290431,0.05859375,2.5857646
8,0.0005967774020290431,0.091796875,2.4775965
9,0.0007957032027053909,0.091796875,2.4673448
10,0.0007957032027053909,0.095703125,2.4334967
11,0.0009946290033817386,0.095703125,2.4290798
12,0.0009946290033817386,0.10546875,2.384561
13,0.0011935548040580863,0.10546875,2.3836617
14,0.0011935548040580863,0.119140625,2.3604515
15,0.0015914064054107818,0.119140625,2.336069
16,0.0015914064054107818,0.142578125,2.2634535
17,0.001989258006763477,0.142578125,2.2412028
18,0.001989258006763477,0.14453125,2.2365468
19,0.002188183807439825,0.14453125,2.2349596
20,0.002188183807439825,0.146484375,2.2261183
21,0.0023871096081161725,0.146484375,2.2093503
22,0.0023871096081161725,0.154296875,2.19993
23,0.00258603540879252,0.154296875,2.1925335
24,0.00258603540879252,0.162109375,2.1809747
25,0.0027849612094688683,0.162109375,2.1763685
26,0.0027849612094688683,0.166015625,2.1709514
27,0.002983887010145216,0.166015625,2.1707544
28,0.002983887010145216,0.181640625,2.1417947
29,0.003580664412174259,0.181640625,2.1388838
30,0.003580664412174259,0.1875,2.1326177
31,0.0037795902128506067,0.1875,2.1179314
32,0.0037795902128506067,0.203125,2.088488
33,0.003978516013526954,0.203125,2.087957
34,0.003978516013526954,0.2109375,2.080482
35,0.0041774418142033025,0.2109375,2.0776744
36,0.0041774418142033025,0.212890625,2.0750933
37,0.004575293415555998,0.212890625,2.0712523
38,0.004575293415555998,0.21875,2.068277
39,0.004774219216232345,0.21875,2.0652304
40,0.004774219216232345,0.2265625,2.0478315
41,0.004973145016908693,0.2265625,2.0447984
42,0.004973145016908693,0.228515625,2.0393305
43,0.0053709966182613885,0.228515625,2.0352693
44,0.0053709966182613885,0.25,2.0008636
45,0.005569922418937737,0.25,2.0003674
46,0.005569922418937737,0.251953125,1.994725
47,0.006166699820966779,0.251953125,1.9881754
48,0.006166699820966779,0.25390625,1.984412
49,0.006365625621643127,0.25390625,1.9793589
50,0.006365625621643127,0.255859375,1.9764273
51,0.006564551422319475,0.255859375,1.973897
52,0.006564551422319475,0.259765625,1.9688363
53,0.006763477222995823,0.259765625,1.9630638
54,0.006763477222995823,0.2734375,1.9419599
55,0.00696240302367217,0.2734375,1.9402326
56,0.00696240302367217,0.279296875,1.9367961
57,0.007161328824348518,0.279296875,1.9335908
58,0.007161328824348518,0.29296875,1.9226322
59,0.007360254625024865,0.29296875,1.9209611
60,0.007360254625024865,0.294921875,1.9174142
61,0.007559180425701213,0.294921875,1.9171422
62,0.007559180425701213,0.296875,1.9156383
63,0.0077581062263775615,0.296875,1.9149764
64,0.0077581062263775615,0.3046875,1.9101863
65,0.007957032027053909,0.3046875,1.9097284
66,0.007957032027053909,0.3203125,1.8962313
