,roc_fpr,roc_tpr,roc_threshold
0,0.0,0.0,4.728383
1,0.0,0.001953125,3.728383
2,0.0,0.01953125,3.0359077
3,0.00019944156362185878,0.01953125,2.935488
4,0.00019944156362185878,0.033203125,2.724172
5,0.00039888312724371757,0.033203125,2.709686
6,0.00039888312724371757,0.056640625,2.559199
7,0.0007977662544874351,0.056640625,2.540268
8,0.0007977662544874351,0.06640625,2.4739547
9,0.000997207818109294,0.06640625,2.4697552
10,0.000997207818109294,0.109375,2.2921305
11,0.0011966493817311527,0.109375,2.291278
12,0.0011966493817311527,0.111328125,2.2850547
13,0.0015955325089748703,0.111328125,2.281939
14,0.0015955325089748703,0.115234375,2.2788134
15,0.001994415636218588,0.115234375,2.2727044
16,0.001994415636218588,0.1171875,2.2726514
17,0.0021938571998404467,0.1171875,2.267466
18,0.0021938571998404467,0.125,2.2497044
19,0.0023932987634623054,0.125,2.2487211
20,0.0023932987634623054,0.1328125,2.2294116
21,0.0025927403270841645,0.1328125,2.2241268
22,0.0025927403270841645,0.150390625,2.1784468
23,0.002792181890706023,0.150390625,2.1762471
24,0.002792181890706023,0.16796875,2.1324348
25,0.002991623454327882,0.16796875,2.131602
26,0.002991623454327882,0.18359375,2.0919056
27,0.0031910650179497405,0.18359375,2.086491
28,0.0031910650179497405,0.1875,2.0800607
29,0.0033905065815715996,0.1875,2.079227
30,0.0033905065815715996,0.197265625,2.0632792
31,0.0035899481451934583,0.197265625,2.059969
32,0.0035899481451934583,0.208984375,2.046908
33,0.003789389708815317,0.208984375,2.0452158
34,0.003789389708815317,0.2109375,2.0425951
35,0.003988831272437176,0.2109375,2.0420465
36,0.003988831272437176,0.220703125,2.0218253
37,0.004188272836059034,0.220703125,2.0207913
38,0.004188272836059034,0.22265625,2.018857
39,0.0043877143996808934,0.22265625,2.01803
40,0.0043877143996808934,0.224609375,2.01623
41,0.0045871559633027525,0.224609375,2.0158677
42,0.0045871559633027525,0.2265625,2.0138025
43,0.004786597526924611,0.2265625,2.0129552
44,0.004786597526924611,0.232421875,1.9960517
45,0.00498603909054647,0.232421875,1.9960034
46,0.00498603909054647,0.236328125,1.995115
47,0.005584363781412046,0.236328125,1.9872407
48,0.005584363781412046,0.244140625,1.9700648
49,0.0057838053450339055,0.244140625,1.9657146
50,0.0057838053450339055,0.25390625,1.9531736
51,0.005983246908655764,0.25390625,1.9487543
52,0.005983246908655764,0.259765625,1.9431882
53,0.006781013163143199,0.259765625,1.9368349
54,0.006781013163143199,0.26171875,1.9318683
55,0.007179896290386917,0.26171875,1.929194
56,0.007179896290386917,0.263671875,1.9283551
57,0.007379337854008776,0.263671875,1.9261582
