,roc_fpr,roc_tpr,roc_threshold
0,0.0,0.0,4.69912
1,0.0,0.001953125,3.69912
2,0.0,0.013671875,3.0279117
3,0.00019868865487780648,0.013671875,3.0033894
4,0.00019868865487780648,0.037109375,2.6921258
5,0.00039737730975561295,0.037109375,2.674646
6,0.00039737730975561295,0.04296875,2.5758288
7,0.0005960659646334195,0.04296875,2.550927
8,0.0005960659646334195,0.064453125,2.4575055
9,0.0007947546195112259,0.064453125,2.454042
10,0.0007947546195112259,0.08984375,2.3880427
11,0.0009934432743890324,0.08984375,2.3721735
12,0.0009934432743890324,0.099609375,2.3449888
13,0.001192131929266839,0.099609375,2.333478
14,0.001192131929266839,0.1015625,2.3330212
15,0.0013908205841446453,0.1015625,2.3257654
16,0.0013908205841446453,0.115234375,2.2894678
17,0.0015895092390224518,0.115234375,2.2802932
18,0.0015895092390224518,0.119140625,2.2666974
19,0.0017881978939002583,0.119140625,2.2636833
20,0.0017881978939002583,0.126953125,2.233251
21,0.001986886548778065,0.126953125,2.2294376
22,0.001986886548778065,0.12890625,2.2257338
23,0.002384263858533678,0.12890625,2.2222607
24,0.002384263858533678,0.134765625,2.2135286
25,0.0029803298231670973,0.134765625,2.2021685
26,0.0029803298231670973,0.140625,2.1847627
27,0.0031790184780449036,0.140625,2.1835504
28,0.0031790184780449036,0.146484375,2.1526654
29,0.00337770713292271,0.146484375,2.149889
30,0.00337770713292271,0.158203125,2.127149
31,0.0035763957878005167,0.158203125,2.1226869
32,0.0035763957878005167,0.16796875,2.0967288
33,0.003775084442678323,0.16796875,2.0826569
34,0.003775084442678323,0.17578125,2.0644853
35,0.00397377309755613,0.17578125,2.060313
36,0.00397377309755613,0.18359375,2.053442
37,0.004172461752433936,0.18359375,2.0528486
38,0.004172461752433936,0.185546875,2.052341
39,0.004371150407311742,0.185546875,2.045381
40,0.004371150407311742,0.1875,2.0407176
41,0.004768527717067356,0.1875,2.0338073
42,0.004768527717067356,0.189453125,2.0302153
43,0.0051659050268229685,0.189453125,2.0225687
44,0.0051659050268229685,0.1953125,2.0146203
45,0.005364593681700775,0.1953125,2.0133576
46,0.005364593681700775,0.203125,2.0054827
47,0.005761970991456387,0.203125,1.998811
48,0.005761970991456387,0.216796875,1.9787081
49,0.005960659646334195,0.216796875,1.9787072
50,0.005960659646334195,0.232421875,1.959064
51,0.006358036956089807,0.232421875,1.9573298
52,0.006358036956089807,0.234375,1.9551635
53,0.0065567256109676135,0.234375,1.9545169
54,0.0065567256109676135,0.23828125,1.9463317
55,0.00675541426584542,0.23828125,1.9458964
56,0.00675541426584542,0.240234375,1.9457743
57,0.00735148023047884,0.240234375,1.9410758
58,0.00735148023047884,0.248046875,1.932846
59,0.007550168885356646,0.248046875,1.9287814
60,0.007550168885356646,0.25,1.9285295
61,0.007748857540234452,0.25,1.924802
62,0.007748857540234452,0.2578125,1.9169376
63,0.00794754619511226,0.2578125,1.9158437
64,0.00794754619511226,0.26171875,1.9136597
65,0.008344923504867872,0.26171875,1.909368
66,0.008344923504867872,0.263671875,1.9066932
67,0.00854361215974568,0.263671875,1.903296
68,0.00854361215974568,0.267578125,1.8979622
69,0.008742300814623485,0.267578125,1.8943743
70,0.008742300814623485,0.26953125,1.8890061
71,0.008940989469501292,0.26953125,1.887943
72,0.008940989469501292,0.28125,1.8734137
73,0.009139678124379097,0.28125,1.8663464
74,0.009139678124379097,0.287109375,1.8623595
75,0.009735744089012517,0.287109375,1.8584894
