,pr_precision_rf,pr_recall_rf,pr_threshold_rf
0,0.09695133497443666,1.0,0.005
1,0.10503597122302158,0.998046875,0.01
2,0.11370716510903427,0.998046875,0.015
3,0.12472540883573346,0.998046875,0.02
4,0.13655799037947622,0.998046875,0.025
5,0.14854651162790697,0.998046875,0.03
6,0.15956112852664578,0.994140625,0.035
7,0.17018425460636516,0.9921875,0.04
8,0.18058529621698788,0.98828125,0.045
9,0.19290888295844452,0.98828125,0.05
10,0.20217917675544794,0.978515625,0.055
11,0.2121857690668939,0.97265625,0.06
12,0.22267389340560073,0.962890625,0.065
13,0.23271340009537433,0.953125,0.07
14,0.24434389140271492,0.94921875,0.075
15,0.25647805393971446,0.947265625,0.08
16,0.26737076153418565,0.939453125,0.085
17,0.2762015055008686,0.931640625,0.09
18,0.2871825876662636,0.927734375,0.095
19,0.29385964912280704,0.916015625,0.1
20,0.3037230568256042,0.908203125,0.105
21,0.31824417009602196,0.90625,0.11
22,0.32558139534883723,0.90234375,0.115
23,0.33260711692084244,0.89453125,0.12
24,0.34182908545727136,0.890625,0.125
25,0.3515805705474171,0.890625,0.13
26,0.35810276679841896,0.884765625,0.135
27,0.3684640522875817,0.880859375,0.14
28,0.37542087542087543,0.87109375,0.145
29,0.38448125544899736,0.861328125,0.15
30,0.3919642857142857,0.857421875,0.155
31,0.40222428174235403,0.84765625,0.16
32,0.41025641025641024,0.84375,0.165
33,0.42110453648915186,0.833984375,0.17
34,0.4330949948927477,0.828125,0.175
35,0.4455026455026455,0.822265625,0.18
36,0.45454545454545453,0.8203125,0.185
37,0.46153846153846156,0.80859375,0.19
38,0.47126436781609193,0.80078125,0.195
39,0.47919143876337694,0.787109375,0.2
40,0.4919852034525277,0.779296875,0.205
41,0.5031766200762389,0.7734375,0.21
42,0.5123859191655802,0.767578125,0.215
43,0.5179760319573902,0.759765625,0.22
44,0.5300546448087432,0.7578125,0.225
45,0.5358649789029536,0.744140625,0.23
46,0.541907514450867,0.732421875,0.235
47,0.5548961424332344,0.73046875,0.24
48,0.5676923076923077,0.720703125,0.245
49,0.5822784810126582,0.71875,0.25
50,0.5957792207792207,0.716796875,0.255
51,0.6073211314475874,0.712890625,0.26
52,0.6200345423143351,0.701171875,0.265
53,0.6329787234042553,0.697265625,0.27
54,0.6396396396396397,0.693359375,0.275
55,0.6476014760147601,0.685546875,0.28
56,0.660377358490566,0.68359375,0.285
57,0.677734375,0.677734375,0.29
58,0.6872509960159362,0.673828125,0.295
59,0.6985743380855397,0.669921875,0.3
60,0.7074688796680498,0.666015625,0.305
61,0.7124735729386892,0.658203125,0.31
62,0.7170626349892009,0.6484375,0.315
63,0.7211328976034859,0.646484375,0.32
64,0.724669603524229,0.642578125,0.325
65,0.7354260089686099,0.640625,0.33
66,0.7471264367816092,0.634765625,0.335
67,0.7552941176470588,0.626953125,0.34
68,0.7565011820330969,0.625,0.345
69,0.7657004830917874,0.619140625,0.35
70,0.7733990147783252,0.61328125,0.355
71,0.7794486215538847,0.607421875,0.36
72,0.7877237851662404,0.6015625,0.365
73,0.8026315789473685,0.595703125,0.37
74,0.806970509383378,0.587890625,0.375
75,0.8125,0.583984375,0.38
76,0.8181818181818182,0.580078125,0.385
77,0.8235294117647058,0.57421875,0.39
78,0.8290598290598291,0.568359375,0.395
79,0.8347826086956521,0.5625,0.4
80,0.8348082595870207,0.552734375,0.405
81,0.8433734939759037,0.546875,0.41
82,0.8492307692307692,0.5390625,0.415
83,0.8509316770186336,0.53515625,0.42
84,0.8557993730407524,0.533203125,0.425
85,0.8553459119496856,0.53125,0.43
86,0.8603896103896104,0.517578125,0.435
87,0.8657718120805369,0.50390625,0.44
88,0.8664383561643836,0.494140625,0.445
89,0.8771929824561403,0.48828125,0.45
90,0.8763250883392226,0.484375,0.455
