,pr_precision_rf,pr_recall_rf,pr_threshold_rf
0,0.16161616161616163,1.0,0.035
1,0.1714862138533961,0.99609375,0.038719975592167305
2,0.1715438950554995,0.99609375,0.04
3,0.1808776311095255,0.990234375,0.044067035943880645
4,0.1809421841541756,0.990234375,0.04448551871753138
5,0.18100678329168154,0.990234375,0.045
6,0.19425287356321838,0.990234375,0.05
7,0.20413122721749696,0.984375,0.054485518717531385
8,0.20421393841166938,0.984375,0.055
9,0.21267545725223308,0.9765625,0.06
10,0.22532672374943669,0.9765625,0.06464483061152242
11,0.2254283137962128,0.9765625,0.065
12,0.2346316283435007,0.9765625,0.06906703594388064
13,0.2347417840375587,0.9765625,0.07
14,0.24530168150346193,0.96875,0.075
15,0.25542916235780766,0.96484375,0.08
16,0.26465841850457233,0.9609375,0.085
17,0.2755331088664422,0.958984375,0.0894855187175314
18,0.27568781583380125,0.958984375,0.09
19,0.2866354044548652,0.955078125,0.095
20,0.29865361077111385,0.953125,0.09776688036473442
21,0.2988364972443356,0.953125,0.09906703594388064
22,0.29901960784313725,0.953125,0.1
23,0.30754597336715284,0.947265625,0.1042143257033224
24,0.30774111675126903,0.947265625,0.105
25,0.32050431320504313,0.943359375,0.10906703594388065
26,0.3207171314741036,0.943359375,0.11
27,0.32988267770876467,0.93359375,0.115
28,0.3407780979827089,0.923828125,0.12
29,0.3489583333333333,0.916015625,0.125
30,0.3591331269349845,0.90625,0.13
31,0.36998394863563405,0.900390625,0.135
32,0.3771712158808933,0.890625,0.14
33,0.38638297872340427,0.88671875,0.145
34,0.39841688654353563,0.884765625,0.15
35,0.40341419586702604,0.876953125,0.155
36,0.4137291280148423,0.87109375,0.16
37,0.42392344497607654,0.865234375,0.165
38,0.4353405725567621,0.861328125,0.17
39,0.4447821681864235,0.857421875,0.1744855187175314
40,0.44523326572008115,0.857421875,0.175
41,0.4591194968553459,0.85546875,0.18
42,0.46774193548387094,0.849609375,0.185
43,0.4743169398907104,0.84765625,0.19
44,0.48758465011286684,0.84375,0.195
45,0.4988399071925754,0.83984375,0.2
46,0.5077288941736029,0.833984375,0.205
47,0.5203452527743526,0.82421875,0.21
48,0.5317258883248731,0.818359375,0.215
49,0.5466491458607096,0.8125,0.22
50,0.5564516129032258,0.80859375,0.225
51,0.5678670360110804,0.80078125,0.23
52,0.5836909871244635,0.796875,0.23486062370514438
53,0.5845272206303725,0.796875,0.235
54,0.5926470588235294,0.787109375,0.24
55,0.6,0.779296875,0.245
56,0.6105100463678517,0.771484375,0.25
57,0.6198738170347003,0.767578125,0.255
58,0.6276083467094703,0.763671875,0.26
59,0.6413223140495867,0.7578125,0.265
60,0.6503378378378378,0.751953125,0.27
61,0.6608996539792388,0.74609375,0.275
62,0.6625659050966608,0.736328125,0.28
63,0.6757246376811594,0.728515625,0.285
64,0.6789667896678967,0.71875,0.29
65,0.6853932584269663,0.71484375,0.295
66,0.6971428571428572,0.71484375,0.3
67,0.7109375,0.7109375,0.305
68,0.7168316831683168,0.70703125,0.31
69,0.7188755020080321,0.69921875,0.315
70,0.7285714285714285,0.697265625,0.32
71,0.7395833333333334,0.693359375,0.325
72,0.7526652452025586,0.689453125,0.33
73,0.7640692640692641,0.689453125,0.335
74,0.7765486725663717,0.685546875,0.34
75,0.7837837837837838,0.6796875,0.345
76,0.7889908256880734,0.671875,0.35
77,0.7939110070257611,0.662109375,0.355
78,0.7995226730310262,0.654296875,0.36
79,0.8102189781021898,0.650390625,0.365
80,0.8152709359605911,0.646484375,0.37
81,0.815,0.63671875,0.375
82,0.8156565656565656,0.630859375,0.38
83,0.8214285714285714,0.62890625,0.385
84,0.8209718670076727,0.626953125,0.39
85,0.825065274151436,0.6171875,0.395
86,0.8289473684210527,0.615234375,0.4
87,0.8346666666666667,0.611328125,0.405
88,0.8378378378378378,0.60546875,0.41
89,0.8406593406593407,0.59765625,0.415
90,0.8495821727019499,0.595703125,0.42
91,0.8575498575498576,0.587890625,0.425
92,0.8563218390804598,0.58203125,0.43
93,0.8608695652173913,0.580078125,0.4337515577136827
94,0.8604651162790697,0.578125,0.435
95,0.861764705882353,0.572265625,0.44
96,0.8626865671641791,0.564453125,0.445
97,0.8696969696969697,0.560546875,0.45
98,0.8773006134969326,0.55859375,0.455
99,0.875,0.546875,0.46
100,0.8757961783439491,0.537109375,0.465
101,0.8770226537216829,0.529296875,0.47
102,0.8782894736842105,0.521484375,0.475
103,0.8803986710963455,0.517578125,0.48
104,0.8817567567567568,0.509765625,0.485
105,0.8831615120274914,0.501953125,0.49
106,0.8854166666666666,0.498046875,0.495
107,0.8865248226950354,0.48828125,0.5
108,0.8978102189781022,0.48046875,0.505
109,0.9037037037037037,0.4765625,0.51
110,0.9056603773584906,0.46875,0.515
111,0.9053030303030303,0.466796875,0.52
112,0.9031007751937985,0.455078125,0.525
113,0.9058823529411765,0.451171875,0.53
114,0.9051383399209486,0.447265625,0.535
115,0.9047619047619048,0.4453125,0.54
116,0.9057377049180327,0.431640625,0.545
117,0.9090909090909091,0.4296875,0.55
118,0.9159663865546218,0.42578125,0.555
119,0.9184549356223176,0.41796875,0.56
120,0.920704845814978,0.408203125,0.565
121,0.9230769230769231,0.3984375,0.57
122,0.9220183486238532,0.392578125,0.575
123,0.9259259259259259,0.390625,0.58
124,0.9299065420560748,0.388671875,0.585
125,0.9292452830188679,0.384765625,0.59
126,0.9289099526066351,0.3828125,0.595
127,0.9320388349514563,0.375,0.6
128,0.93,0.36328125,0.605
129,0.934010152284264,0.359375,0.61
130,0.9336734693877551,0.357421875,0.615
131,0.9333333333333333,0.35546875,0.62
132,0.9368421052631579,0.34765625,0.625
133,0.9408602150537635,0.341796875,0.63
134,0.9392265193370166,0.33203125,0.635
135,0.9428571428571428,0.322265625,0.64
136,0.9473684210526315,0.31640625,0.645
137,0.9518072289156626,0.30859375,0.65
138,0.9629629629629629,0.3046875,0.655
139,0.9617834394904459,0.294921875,0.66
140,0.9605263157894737,0.28515625,0.665
141,0.96,0.28125,0.67
142,0.958904109589041,0.2734375,0.675
143,0.9577464788732394,0.265625,0.68
144,0.9574468085106383,0.263671875,0.685
145,0.9629629629629629,0.25390625,0.69
146,0.9692307692307692,0.24609375,0.695
147,0.9765625,0.244140625,0.7
148,0.976,0.23828125,0.705
149,0.975,0.228515625,0.71
150,0.9745762711864406,0.224609375,0.715
151,0.9826086956521739,0.220703125,0.72
152,0.9821428571428571,0.21484375,0.725
153,0.9814814814814815,0.20703125,0.73
154,0.9807692307692307,0.19921875,0.735
155,0.9803921568627451,0.1953125,0.74
156,0.98,0.19140625,0.745
157,0.978494623655914,0.177734375,0.75
158,0.9772727272727273,0.16796875,0.755
159,0.9885057471264368,0.16796875,0.76
160,0.9883720930232558,0.166015625,0.765
161,0.9876543209876543,0.15625,0.77
162,0.9873417721518988,0.15234375,0.775
163,0.987012987012987,0.1484375,0.78
164,0.9866666666666667,0.14453125,0.785
165,1.0,0.140625,0.79
166,1.0,0.134765625,0.795
167,1.0,0.1328125,0.8
168,1.0,0.125,0.805
169,1.0,0.119140625,0.815
170,1.0,0.11328125,0.82
171,1.0,0.103515625,0.825
172,1.0,0.099609375,0.83
173,1.0,0.09765625,0.835
174,1.0,0.091796875,0.84
175,1.0,0.0859375,0.845
176,1.0,0.08203125,0.85
177,1.0,0.072265625,0.855
178,1.0,0.0703125,0.86
179,1.0,0.068359375,0.865
180,1.0,0.064453125,0.87
181,1.0,0.060546875,0.875
182,1.0,0.056640625,0.88
183,1.0,0.05078125,0.885
184,1.0,0.048828125,0.89
185,1.0,0.046875,0.895
186,1.0,0.041015625,0.9
187,1.0,0.037109375,0.905
188,1.0,0.033203125,0.91
189,1.0,0.029296875,0.92
190,1.0,0.02734375,0.93
191,1.0,0.025390625,0.94
192,1.0,0.0234375,0.945
193,1.0,0.021484375,0.955
194,1.0,0.017578125,0.96
195,1.0,0.015625,0.965
196,1.0,0.01171875,0.97
197,1.0,0.009765625,0.975
198,1.0,0.005859375,0.98
199,1.0,0.00390625,0.985
200,1.0,0.001953125,0.995
201,1.0,0.0,
