,pr_precision_rf,pr_recall_rf,pr_threshold_rf
75,0.7266514806378133,0.623046875,0.335
76,0.7354988399071926,0.619140625,0.34
77,0.7383177570093458,0.6171875,0.345
78,0.7524038461538461,0.611328125,0.35
79,0.7615571776155717,0.611328125,0.355
80,0.7673267326732673,0.60546875,0.36
81,0.7746835443037975,0.59765625,0.365
82,0.7757731958762887,0.587890625,0.37
83,0.7853403141361257,0.5859375,0.375
84,0.7898936170212766,0.580078125,0.38
85,0.7935656836461126,0.578125,0.385
86,0.7978142076502732,0.5703125,0.39
87,0.8107344632768362,0.560546875,0.395
88,0.8160919540229885,0.5546875,0.4
89,0.8144927536231884,0.548828125,0.405
90,0.8165680473372781,0.5390625,0.41
91,0.8203592814371258,0.53515625,0.415
92,0.8217522658610272,0.53125,0.42
93,0.8282208588957055,0.52734375,0.425
94,0.8276923076923077,0.525390625,0.43
95,0.83125,0.51953125,0.44
96,0.8343949044585988,0.51171875,0.445
97,0.8426229508196721,0.501953125,0.45
98,0.8518518518518519,0.494140625,0.455
99,0.8591065292096219,0.48828125,0.46
100,0.8641114982578397,0.484375,0.465
101,0.8745519713261649,0.4765625,0.47
102,0.8763636363636363,0.470703125,0.475
103,0.8859315589353612,0.455078125,0.48
104,0.8875968992248062,0.447265625,0.485
105,0.8871595330739299,0.4453125,0.49
106,0.889763779527559,0.44140625,0.495
107,0.9061224489795918,0.43359375,0.5
108,0.9053497942386831,0.4296875,0.505
109,0.9145299145299145,0.41796875,0.51
110,0.9177489177489178,0.4140625,0.515
111,0.9241071428571429,0.404296875,0.52
112,0.9279279279279279,0.40234375,0.525
113,0.9357798165137615,0.3984375,0.53
114,0.9354838709677419,0.396484375,0.535
115,0.9386792452830188,0.388671875,0.54
116,0.9380952380952381,0.384765625,0.545
117,0.9408866995073891,0.373046875,0.55
118,0.945,0.369140625,0.555
119,0.9447236180904522,0.3671875,0.56
120,0.9444444444444444,0.365234375,0.565
121,0.9438775510204082,0.361328125,0.57
122,0.9432989690721649,0.357421875,0.575
123,0.9473684210526315,0.3515625,0.58
124,0.9459459459459459,0.341796875,0.585
125,0.949438202247191,0.330078125,0.59
126,0.9479768786127167,0.3203125,0.595
127,0.9583333333333334,0.314453125,0.6
128,0.9570552147239264,0.3046875,0.605
129,0.9565217391304348,0.30078125,0.61
130,0.9622641509433962,0.298828125,0.615
131,0.9607843137254902,0.287109375,0.62
132,0.9657534246575342,0.275390625,0.625
133,0.9787234042553191,0.26953125,0.63
134,0.9776119402985075,0.255859375,0.635
135,0.9770992366412213,0.25,0.64
136,0.984375,0.24609375,0.645
137,0.992,0.2421875,0.65
138,0.991869918699187,0.23828125,0.655
139,0.9915966386554622,0.23046875,0.66
140,0.9914529914529915,0.2265625,0.665
141,0.9913793103448276,0.224609375,0.67
142,0.991304347826087,0.22265625,0.675
143,0.990909090909091,0.212890625,0.68
144,0.9908256880733946,0.2109375,0.685
145,0.9906542056074766,0.20703125,0.69
146,0.9900990099009901,0.1953125,0.695
147,0.98989898989899,0.19140625,0.7
148,0.9894736842105263,0.18359375,0.705
149,0.989247311827957,0.1796875,0.71
150,0.9888888888888889,0.173828125,0.715
151,0.9885057471264368,0.16796875,0.72
152,0.9879518072289156,0.16015625,0.725
153,0.9873417721518988,0.15234375,0.73
154,0.9866666666666667,0.14453125,0.735
155,0.9859154929577465,0.13671875,0.74
156,0.9852941176470589,0.130859375,0.745
157,0.9846153846153847,0.125,0.75
158,0.984375,0.123046875,0.755
159,0.9841269841269841,0.12109375,0.76
160,0.9836065573770492,0.1171875,0.765
161,0.9824561403508771,0.109375,0.77
162,0.9821428571428571,0.107421875,0.775
163,0.9818181818181818,0.10546875,0.78
164,0.9811320754716981,0.1015625,0.785
165,0.9807692307692307,0.099609375,0.79
166,0.98,0.095703125,0.795
167,0.9782608695652174,0.087890625,0.8
168,0.9772727272727273,0.083984375,0.805
169,1.0,0.080078125,0.81
170,1.0,0.078125,0.815
171,1.0,0.07421875,0.82
172,1.0,0.072265625,0.825
173,1.0,0.068359375,0.83
174,1.0,0.064453125,0.835
175,1.0,0.0625,0.845
176,1.0,0.05859375,0.85
177,1.0,0.0546875,0.855
178,1.0,0.048828125,0.86
179,1.0,0.046875,0.87
180,1.0,0.041015625,0.875
181,1.0,0.037109375,0.88
182,1.0,0.033203125,0.895
183,1.0,0.02734375,0.905
184,1.0,0.0234375,0.91
185,1.0,0.021484375,0.915
186,1.0,0.01953125,0.92
187,1.0,0.017578125,0.925
188,1.0,0.015625,0.935
189,1.0,0.01171875,0.945
190,1.0,0.0078125,0.955
191,1.0,0.005859375,0.975
192,1.0,0.00390625,0.985
193,1.0,0.0,
