,pr_precision_rf,pr_recall_rf,pr_threshold_rf
150,0.967479674796748,0.232421875,0.695
151,0.9672131147540983,0.23046875,0.705
152,0.9669421487603306,0.228515625,0.71
153,0.9646017699115044,0.212890625,0.715
154,0.9722222222222222,0.205078125,0.72
155,0.9716981132075472,0.201171875,0.725
156,0.9797979797979798,0.189453125,0.73
157,0.9787234042553191,0.1796875,0.735
158,0.9782608695652174,0.17578125,0.74
159,0.9777777777777777,0.171875,0.745
160,0.9770114942528736,0.166015625,0.75
161,0.9761904761904762,0.16015625,0.755
162,0.9753086419753086,0.154296875,0.76
163,0.974025974025974,0.146484375,0.765
164,0.9736842105263158,0.14453125,0.77
165,0.9733333333333334,0.142578125,0.775
166,0.972972972972973,0.140625,0.78
167,0.9726027397260274,0.138671875,0.785
168,0.971830985915493,0.134765625,0.79
169,0.9701492537313433,0.126953125,0.795
170,0.9692307692307692,0.123046875,0.805
171,0.9682539682539683,0.119140625,0.81
172,0.9661016949152542,0.111328125,0.815
173,0.9649122807017544,0.107421875,0.82
174,0.9636363636363636,0.103515625,0.825
175,0.9622641509433962,0.099609375,0.83
176,0.96,0.09375,0.835
177,0.9787234042553191,0.08984375,0.84
178,1.0,0.0859375,0.845
179,1.0,0.080078125,0.85
180,1.0,0.07421875,0.855
181,1.0,0.072265625,0.86
182,1.0,0.0703125,0.865
183,1.0,0.064453125,0.87
184,1.0,0.0625,0.875
185,1.0,0.056640625,0.88
186,1.0,0.0546875,0.885
187,1.0,0.052734375,0.89
188,1.0,0.046875,0.895
189,1.0,0.0390625,0.9
190,1.0,0.033203125,0.905
191,1.0,0.029296875,0.91
192,1.0,0.025390625,0.915
193,1.0,0.0234375,0.93
194,1.0,0.017578125,0.935
195,1.0,0.013671875,0.945
196,1.0,0.01171875,0.955
197,1.0,0.009765625,0.96
198,1.0,0.0078125,0.965
199,1.0,0.005859375,0.97
200,1.0,0.00390625,0.985
201,1.0,0.0,
