,pr_precision_rf,pr_recall_rf,pr_threshold_rf
59,0.4451345755693582,0.83984375,0.18472856453870676
60,0.44559585492227977,0.83984375,0.185
61,0.4554140127388535,0.837890625,0.19
62,0.4644808743169399,0.830078125,0.19371907555095016
63,0.4649890590809628,0.830078125,0.19448508245375226
64,0.4654983570646221,0.830078125,0.195
65,0.47954545454545455,0.82421875,0.2
66,0.48891481913652274,0.818359375,0.205
67,0.5012019230769231,0.814453125,0.20948508245375227
68,0.5018050541516246,0.814453125,0.20972856453870675
69,0.5024096385542168,0.814453125,0.21
70,0.5105067985166872,0.806640625,0.215
71,0.5230179028132992,0.798828125,0.22
72,0.5364238410596026,0.791015625,0.225
73,0.5412719891745602,0.78125,0.22906631868576516
74,0.5420054200542005,0.78125,0.23
75,0.5543175487465181,0.77734375,0.235
76,0.5626780626780626,0.771484375,0.2351808183934977
77,0.5620542082738944,0.76953125,0.24
78,0.5741556534508077,0.763671875,0.245
79,0.5808383233532934,0.7578125,0.25
80,0.5878787878787879,0.7578125,0.255
81,0.6,0.75,0.26
82,0.6089743589743589,0.7421875,0.265
83,0.6177924217462932,0.732421875,0.27
84,0.6227045075125208,0.728515625,0.275
85,0.6245733788395904,0.71484375,0.28
86,0.6322241681260946,0.705078125,0.285
87,0.6397849462365591,0.697265625,0.29
88,0.6466302367941712,0.693359375,0.295
89,0.651031894934334,0.677734375,0.29948508245375227
90,0.6522556390977443,0.677734375,0.3
91,0.6615678776290631,0.67578125,0.305
92,0.6764705882352942,0.673828125,0.31
93,0.6893787575150301,0.671875,0.3140663186857651
94,0.6887550200803213,0.669921875,0.315
95,0.691358024691358,0.65625,0.32
96,0.7061310782241015,0.65234375,0.325
97,0.7180043383947939,0.646484375,0.33
98,0.7240618101545254,0.640625,0.335
99,0.7324263038548753,0.630859375,0.34
100,0.7447795823665894,0.626953125,0.345
101,0.7565632458233891,0.619140625,0.35
102,0.7614457831325301,0.6171875,0.355
103,0.7696078431372549,0.61328125,0.3594850824537522
104,0.7714987714987716,0.61328125,0.36
105,0.7828282828282829,0.60546875,0.365
106,0.794344473007712,0.603515625,0.37
107,0.8090185676392573,0.595703125,0.375
108,0.8162162162162162,0.58984375,0.38
109,0.8214285714285714,0.583984375,0.385
110,0.825,0.580078125,0.39
111,0.8309859154929577,0.576171875,0.395
112,0.836676217765043,0.5703125,0.4
113,0.8411764705882353,0.55859375,0.405
114,0.844311377245509,0.55078125,0.41
115,0.8459214501510574,0.546875,0.415
116,0.8540372670807453,0.537109375,0.42
117,0.8553459119496856,0.53125,0.425
118,0.8612903225806452,0.521484375,0.43
119,0.8660130718954249,0.517578125,0.435
120,0.8733333333333333,0.51171875,0.44
121,0.8862068965517241,0.501953125,0.445
122,0.8838028169014085,0.490234375,0.45
123,0.8888888888888888,0.484375,0.455
124,0.8905109489051095,0.4765625,0.46
125,0.8970588235294118,0.4765625,0.465
126,0.8996282527881041,0.47265625,0.47
127,0.9007633587786259,0.4609375,0.475
128,0.8996138996138996,0.455078125,0.48
129,0.9007936507936508,0.443359375,0.485
130,0.9076305220883534,0.44140625,0.49
131,0.9065040650406504,0.435546875,0.495
132,0.91701244813278,0.431640625,0.5
133,0.9163179916317992,0.427734375,0.505
134,0.9234042553191489,0.423828125,0.51
135,0.9267241379310345,0.419921875,0.515
136,0.9254385964912281,0.412109375,0.52
137,0.9247787610619469,0.408203125,0.525
138,0.9406392694063926,0.40234375,0.53
139,0.943127962085308,0.388671875,0.535
140,0.9468599033816425,0.3828125,0.54
141,0.9466019417475728,0.380859375,0.545
142,0.9509803921568627,0.37890625,0.55
143,0.9502487562189055,0.373046875,0.555
144,0.949748743718593,0.369140625,0.56
145,0.9587628865979382,0.36328125,0.565
146,0.9583333333333334,0.359375,0.57
147,0.9581151832460733,0.357421875,0.575
148,0.9572192513368984,0.349609375,0.5794850824537522
149,0.956989247311828,0.34765625,0.58
150,0.9619565217391305,0.345703125,0.585
151,0.9668508287292817,0.341796875,0.59
152,0.9664804469273743,0.337890625,0.595
153,0.9714285714285714,0.33203125,0.6
154,0.9710982658959537,0.328125,0.605
155,0.9698795180722891,0.314453125,0.61
156,0.9695121951219512,0.310546875,0.615
157,0.9691358024691358,0.306640625,0.625
158,0.9673202614379085,0.2890625,0.63
159,0.9733333333333334,0.28515625,0.635
160,0.9793103448275862,0.27734375,0.6398157081359966
161,0.9791666666666666,0.275390625,0.64
162,0.9787234042553191,0.26953125,0.645
163,0.9852941176470589,0.26171875,0.65
164,0.9849624060150376,0.255859375,0.655
165,0.9848484848484849,0.25390625,0.66
166,0.9846153846153847,0.25,0.665
167,0.984251968503937,0.244140625,0.67
168,0.9830508474576272,0.2265625,0.675
169,0.9829059829059829,0.224609375,0.68
170,0.9826086956521739,0.220703125,0.685
171,0.9821428571428571,0.21484375,0.69
172,0.990909090909091,0.212890625,0.695
173,0.9903846153846154,0.201171875,0.7
174,0.9902912621359223,0.19921875,0.705
175,0.9900990099009901,0.1953125,0.71
176,0.9897959183673469,0.189453125,0.715
177,0.9896907216494846,0.1875,0.72
178,1.0,0.1796875,0.725
179,1.0,0.171875,0.73
180,1.0,0.16796875,0.735
181,1.0,0.162109375,0.74
182,1.0,0.16015625,0.745
183,1.0,0.154296875,0.75
184,1.0,0.1484375,0.7544850824537522
185,1.0,0.146484375,0.76
186,1.0,0.13671875,0.765
187,1.0,0.12890625,0.77
188,1.0,0.126953125,0.775
189,1.0,0.12109375,0.78
190,1.0,0.119140625,0.785
191,1.0,0.1171875,0.79
192,1.0,0.109375,0.8
193,1.0,0.103515625,0.805
194,1.0,0.099609375,0.81
195,1.0,0.095703125,0.815
196,1.0,0.09375,0.82
197,1.0,0.08984375,0.825
198,1.0,0.087890625,0.83
199,1.0,0.08203125,0.835
200,1.0,0.076171875,0.8397285645387068
201,1.0,0.07421875,0.84
202,1.0,0.072265625,0.845
203,1.0,0.0703125,0.85
204,1.0,0.068359375,0.855
205,1.0,0.064453125,0.86
206,1.0,0.05859375,0.865
207,1.0,0.0546875,0.875
208,1.0,0.048828125,0.88
209,1.0,0.04296875,0.895
210,1.0,0.041015625,0.905
211,1.0,0.03515625,0.915
212,1.0,0.029296875,0.925
213,1.0,0.02734375,0.94
214,1.0,0.021484375,0.945
215,1.0,0.01953125,0.95
216,1.0,0.017578125,0.96
217,1.0,0.013671875,0.965
218,1.0,0.009765625,0.98
219,1.0,0.00390625,0.99
220,1.0,0.001953125,1.0
221,1.0,0.0,
