,pr_precision_rf,pr_recall_rf,pr_threshold_rf
75,0.7154989384288747,0.658203125,0.32
76,0.7219827586206896,0.654296875,0.325
77,0.7211328976034859,0.646484375,0.33
78,0.7288888888888889,0.640625,0.335
79,0.7342342342342343,0.63671875,0.34
80,0.7420091324200914,0.634765625,0.345
81,0.7540983606557377,0.62890625,0.35
82,0.7631578947368421,0.623046875,0.355
83,0.7675544794188862,0.619140625,0.36
84,0.7791563275434243,0.61328125,0.365
85,0.7868020304568528,0.60546875,0.37
86,0.7923076923076923,0.603515625,0.375
87,0.8,0.6015625,0.38
88,0.8053333333333333,0.58984375,0.385
89,0.8157181571815718,0.587890625,0.39
90,0.8296089385474861,0.580078125,0.395
91,0.8352272727272727,0.57421875,0.4
92,0.8410404624277457,0.568359375,0.405
93,0.8475073313782991,0.564453125,0.41
94,0.8588588588588588,0.55859375,0.415
95,0.8580060422960725,0.5546875,0.42
96,0.8654434250764526,0.552734375,0.425
97,0.8672839506172839,0.548828125,0.43
98,0.8679245283018868,0.5390625,0.435
99,0.8685897435897436,0.529296875,0.44
100,0.867741935483871,0.525390625,0.445
101,0.8762214983713354,0.525390625,0.45
102,0.8837209302325582,0.51953125,0.455
103,0.8859060402684564,0.515625,0.46
104,0.8918918918918919,0.515625,0.465
105,0.8976109215017065,0.513671875,0.47
106,0.8969072164948454,0.509765625,0.475
107,0.8993055555555556,0.505859375,0.48
108,0.9014084507042254,0.5,0.485
109,0.900355871886121,0.494140625,0.49
110,0.9061371841155235,0.490234375,0.495
111,0.9084249084249084,0.484375,0.5
112,0.917910447761194,0.48046875,0.505
113,0.9204545454545454,0.474609375,0.51
114,0.9198473282442748,0.470703125,0.515
115,0.918918918918919,0.46484375,0.52
116,0.9173228346456693,0.455078125,0.525
117,0.9227642276422764,0.443359375,0.53
118,0.9256198347107438,0.4375,0.535
119,0.9358974358974359,0.427734375,0.54
120,0.935064935064935,0.421875,0.545
121,0.9330357142857143,0.408203125,0.55
122,0.9324324324324325,0.404296875,0.555
123,0.9354838709677419,0.396484375,0.56
124,0.9428571428571428,0.38671875,0.565
125,0.9512195121951219,0.380859375,0.57
126,0.9554455445544554,0.376953125,0.575
127,0.9644670050761421,0.37109375,0.58
128,0.9642857142857143,0.369140625,0.585
129,0.968421052631579,0.359375,0.59
130,0.967391304347826,0.34765625,0.595
131,0.9722222222222222,0.341796875,0.6
132,0.9774011299435028,0.337890625,0.605
133,0.9766081871345029,0.326171875,0.61
134,0.9823529411764705,0.326171875,0.615
135,0.9820359281437125,0.3203125,0.62
136,0.9879518072289156,0.3203125,0.625
137,0.9878787878787879,0.318359375,0.63
138,0.99375,0.310546875,0.635
139,0.9935897435897436,0.302734375,0.64
140,0.9933774834437086,0.29296875,0.645
141,0.993103448275862,0.28125,0.65
142,0.9929577464788732,0.275390625,0.655
143,0.9927007299270073,0.265625,0.66
144,0.9925925925925926,0.26171875,0.665
145,0.9925373134328358,0.259765625,0.67
146,0.9924242424242424,0.255859375,0.675
147,0.9923076923076923,0.251953125,0.68
148,0.9921875,0.248046875,0.685
149,0.992,0.2421875,0.69
150,0.991869918699187,0.23828125,0.695
151,0.9915966386554622,0.23046875,0.7
152,0.9913793103448276,0.224609375,0.71
153,0.9911504424778761,0.21875,0.715
154,0.9908256880733946,0.2109375,0.72
155,0.9904761904761905,0.203125,0.725
156,0.9900990099009901,0.1953125,0.73
157,0.99,0.193359375,0.735
158,0.9893617021276596,0.181640625,0.74
159,0.989247311827957,0.1796875,0.745
160,0.9888888888888889,0.173828125,0.75
161,0.9885057471264368,0.16796875,0.755
162,0.9882352941176471,0.1640625,0.76
163,0.9880952380952381,0.162109375,0.765
164,0.9876543209876543,0.15625,0.77
165,0.9868421052631579,0.146484375,0.775
166,0.9864864864864865,0.142578125,0.78
167,0.9857142857142858,0.134765625,0.785
168,1.0,0.130859375,0.79
169,1.0,0.12109375,0.795
170,1.0,0.111328125,0.8
171,1.0,0.109375,0.805
172,1.0,0.103515625,0.81
173,1.0,0.09765625,0.815
174,1.0,0.08984375,0.825
175,1.0,0.08203125,0.83
176,1.0,0.080078125,0.835
177,1.0,0.0703125,0.84
178,1.0,0.064453125,0.845
179,1.0,0.05859375,0.85
180,1.0,0.056640625,0.86
181,1.0,0.0546875,0.865
182,1.0,0.05078125,0.87
183,1.0,0.046875,0.875
184,1.0,0.044921875,0.88
185,1.0,0.04296875,0.885
186,1.0,0.037109375,0.89
187,1.0,0.03515625,0.895
188,1.0,0.033203125,0.905
189,1.0,0.029296875,0.915
190,1.0,0.02734375,0.92
191,1.0,0.025390625,0.925
192,1.0,0.0234375,0.93
193,1.0,0.021484375,0.935
194,1.0,0.017578125,0.94
195,1.0,0.015625,0.945
196,1.0,0.013671875,0.95
197,1.0,0.009765625,0.955
198,1.0,0.0078125,0.96
199,1.0,0.005859375,0.965
200,1.0,0.00390625,0.975
201,1.0,0.001953125,0.985
202,1.0,0.0,
