,pr_precision,pr_recall,pr_threshold
0,0.12251734864800191,1.0,0.00017969871987588704
1,0.12230732407850646,0.998046875,0.00018007434846367687
2,0.12233660521905675,0.998046875,0.00018029942293651402
3,0.12236590038314177,0.998046875,0.00018040588474832475
4,0.12239520958083833,0.998046875,0.0001808664237614721
5,0.12242453282223287,0.998046875,0.00018427833856549114
6,0.12245387011742152,0.998046875,0.00018450446077622473
7,0.12248322147651007,0.998046875,0.0001873867295216769
8,0.122512586909614,0.998046875,0.00019105074170511216
9,0.12254196642685851,0.998046875,0.00019133440218865871
10,0.12257136003837851,0.998046875,0.0001914818858494982
11,0.12260076775431862,0.998046875,0.00019206482102163136
12,0.12239020878329733,0.99609375,0.00019217270892113447
13,0.12241958713394142,0.99609375,0.0001935697946464643
14,0.12244897959183673,0.99609375,0.00019399957091081887
15,0.12247838616714697,0.99609375,0.00019419185991864651
16,0.12250780687004564,0.99609375,0.00019425353093538433
17,0.122537241710716,0.99609375,0.00019490956037770957
18,0.12256669069935111,0.99609375,0.00019510275160428137
19,0.12259615384615384,0.99609375,0.00019555048493202776
20,0.12262563116133686,0.99609375,0.00019591310410760343
21,0.12265512265512266,0.99609375,0.00019628836889751256
22,0.12268462833774356,0.99609375,0.00019636249635368586
23,0.12271414821944177,0.99609375,0.00019852312107104808
24,0.12274368231046931,0.99609375,0.00019901209452655166
25,0.12277323062108811,0.99609375,0.00019921273633372039
26,0.12280279316156995,0.99609375,0.00020265995408408344
27,0.12283236994219653,0.99609375,0.00020398091874085367
28,0.12286196097325945,0.99609375,0.0002043911226792261
29,0.12289156626506025,0.99609375,0.00020521048281807452
30,0.12292118582791034,0.99609375,0.00020529482571873814
31,0.12295081967213115,0.99609375,0.00020669956575147808
32,0.12298046780805401,0.99609375,0.00020686954667326063
33,0.12301013024602026,0.99609375,0.00020693325495813042
34,0.12303980699638119,0.99609375,0.00020736838632728904
35,0.12306949806949807,0.99609375,0.00020806949760299176
36,0.12309920347574221,0.99609375,0.00020841756486333907
37,0.12312892322549493,0.99609375,0.00020874611800536513
38,0.12315865732914755,0.99609375,0.0002089474437525496
39,0.12318840579710146,0.99609375,0.0002093512302963063
40,0.12321816863976806,0.99609375,0.00020938419038429856
41,0.12324794586756888,0.99609375,0.00020976606174372137
42,0.12327773749093546,0.99609375,0.00020980427507311106
43,0.12330754352030948,0.99609375,0.00021047086920589209
44,0.12333736396614269,0.99609375,0.0002128004707628861
45,0.12336719883889695,0.99609375,0.00021398118406068534
46,0.12339704814904427,0.99609375,0.00021443091100081801
47,0.1234269119070668,0.99609375,0.00021463054872583598
48,0.12345679012345678,0.99609375,0.00021593685960397124
49,0.1234866828087167,0.99609375,0.00021678410121239722
50,0.12351658997335917,0.99609375,0.0002199701266363263
51,0.12354651162790697,0.99609375,0.0002215591521235183
52,0.12357644778289315,0.99609375,0.00022201548563316464
53,0.12360639844886089,0.99609375,0.00022202014224603772
54,0.12363636363636364,0.99609375,0.00022274274670053273
55,0.12366634335596509,0.99609375,0.00022287809406407177
56,0.12369633761823914,0.99609375,0.00022389147488866001
57,0.12372634643377002,0.99609375,0.00022445294598583132
58,0.12375636981315215,0.99609375,0.000224505623918958
59,0.12378640776699029,0.99609375,0.00022515129239764065
60,0.12381646030589949,0.99609375,0.00022537572658620775
61,0.1238465274405051,0.99609375,0.00022625914425589144
62,0.1238766091814428,0.99609375,0.00022636314679402858
63,0.1239067055393586,0.99609375,0.0002263896749354899
64,0.12393681652490887,0.99609375,0.00022705331502947956
65,0.12396694214876033,0.99609375,0.0002274222788400948
66,0.12399708242159008,0.99609375,0.00022779620485380292
67,0.1240272373540856,0.99609375,0.00022857227304484695
68,0.12405740695694478,0.99609375,0.0002287082897964865
69,0.12408759124087591,0.99609375,0.00022948961122892797
70,0.12411779021659772,0.99609375,0.0002302154607605189
71,0.12414800389483933,0.99609375,0.00023051023890729994
72,0.1241782322863404,0.99609375,0.0002352340379729867
73,0.12420847540185095,0.99609375,0.00023527890152763575
74,0.12423873325213154,0.99609375,0.000238177424762398
75,0.12426900584795321,0.99609375,0.000238500302657485
76,0.12429929320009749,0.99609375,0.00023854125174693763
77,0.12432959531935642,0.99609375,0.0002386650157859549
78,0.12435991221653256,0.99609375,0.00023894461628515273
79,0.12439024390243902,0.99609375,0.00023925169080030173
80,0.12442059038789949,0.99609375,0.00023933014017529786
81,0.12445095168374817,0.99609375,0.00023940297251101583
82,0.12448132780082988,0.99609375,0.00023983660503290594
83,0.12451171875,0.99609375,0.00024139892775565386
84,0.12454212454212454,0.99609375,0.0002416987408651039
85,0.12457254518808011,0.99609375,0.00024231946736108512
86,0.12460298069875397,0.99609375,0.00024385098367929459
87,0.12463343108504399,0.99609375,0.0002447804145049304
88,0.12466389635785871,0.99609375,0.00024521161685697734
89,0.12469437652811736,0.99609375,0.0002456745132803917
90,0.12472487160674982,0.99609375,0.0002464169810991734
91,0.12475538160469667,0.99609375,0.0002464299031998962
92,0.12478590653290922,0.99609375,0.0002464752469677478
93,0.12481644640234948,0.99609375,0.00024675505119375885
94,0.12484700122399021,0.99609375,0.0002474835782777518
95,0.12487757100881489,0.99609375,0.00024971633683890104
96,0.12490815576781777,0.99609375,0.0002501600538380444
97,0.12493875551200392,0.99609375,0.0002502203860785812
98,0.12496937025238912,0.99609375,0.00025083450600504875
99,0.125,0.99609375,0.0002512356441002339
100,0.125030644765874,0.99609375,0.000252289668424055
101,0.12506130456105935,0.99609375,0.000253404607065022
102,0.12509197939661515,0.99609375,0.0002536666579544544
103,0.12512266928361138,0.99609375,0.00025496678426861763
104,0.12515337423312883,0.99609375,0.000255405466305092
105,0.1251840942562592,0.99609375,0.00025571833248250186
106,0.12521482936410508,0.99609375,0.00025638798251748085
107,0.12524557956777996,0.99609375,0.0002566413604654372
